-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2001 through 12/31/2025 in LST
Location: Latitude  47.5126   Longitude -100.4694 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 575.24 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M,2024,5.56,5.45,5.55,6.27,5.41,5.29,3.74,4.51,5.3,4.96,5.37,5.49,5.24
WS10M,2025,6.45,5.61,5.29,5.47,5.08,4.62,3.69,4.2,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_MAX,2001,12.97,10.72,13.51,13.44,14.45,11.44,9.66,11.78,11.92,12.07,15.65,13.22,15.65
WS10M_MAX,2002,10.5,21.22,13.16,14.92,14.1,11.68,12.83,17.72,11.83,12.61,15.31,12.59,21.22
WS10M_MAX,2003,14.36,14.29,15.08,12.84,11.92,12.87,10.56,12.05,13.25,15.86,12.95,11.85,15.86
WS10M_MAX,2004,12.53,12.47,16.64,12.74,13.29,11.87,9.62,11.52,13.24,13.51,10.57,16.43,16.64
WS10M_MAX,2005,14.54,12.25,16.77,15.2,15.37,12.41,11.09,14.17,10.75,13.29,15.39,12.01,16.77
WS10M_MAX,2006,14.78,13.76,14.22,14.88,12.98,13.17,12.52,11.92,11.62,15.22,15.06,14.48,15.22
WS10M_MAX,2007,15.33,14.98,14.67,14.02,13.39,15.39,9.65,9.01,12.41,14.72,14.92,11.86,15.39
WS10M_MAX,2008,15.61,13.84,15.41,12.29,14.56,12.19,14.5,14.69,11.65,16.07,15.5,11.98,16.07
WS10M_MAX,2009,14.93,10.48,14.66,13.26,13.41,13.18,10.43,10.67,14.85,13.5,10.53,13.36,14.93
WS10M_MAX,2010,13.02,9.75,12.49,15.15,16.86,14.08,11.32,12.52,11.1,17.58,13.39,10.89,17.58
WS10M_MAX,2011,11.85,17.91,20.29,15.57,15.85,11.45,12.78,10.82,16.45,15.91,13.73,13.81,20.29
WS10M_MAX,2012,13.26,12.18,13.54,15.79,14.62,14.21,11.94,11.26,13.15,17.17,11.19,12.67,17.17
WS10M_MAX,2013,13.4,13.09,13.5,13.78,15.0,11.63,9.23,10.59,11.46,15.09,11.77,11.96,15.09
WS10M_MAX,2014,16.85,14.9,14.44,14.67,12.44,12.97,11.72,10.25,12.41,12.41,14.7,11.02,16.85
WS10M_MAX,2015,14.88,12.76,13.89,15.71,13.3,9.67,19.36,15.63,11.89,19.19,19.88,11.03,19.88
WS10M_MAX,2016,13.45,16.65,13.57,14.47,11.97,12.79,14.06,11.96,14.71,14.87,11.3,14.05,16.65
WS10M_MAX,2017,13.06,11.87,19.94,13.63,13.46,12.4,9.72,10.54,12.05,13.97,13.49,14.09,19.94
WS10M_MAX,2018,13.32,10.25,14.69,12.99,9.87,13.8,9.93,9.58,11.43,12.5,11.58,11.55,14.69
WS10M_MAX,2019,18.09,11.9,13.75,13.52,11.28,10.74,11.09,12.13,12.01,15.2,11.75,11.61,18.09
WS10M_MAX,2020,13.77,13.53,16.24,13.76,13.83,14.26,10.83,10.63,13.51,16.21,13.39,14.88,16.24
WS10M_MAX,2021,18.5,12.47,19.27,11.97,14.08,13.99,10.09,13.4,10.79,11.93,15.61,13.62,19.27
WS10M_MAX,2022,16.97,17.13,15.03,14.58,16.76,13.7,14.12,11.66,11.2,14.74,17.65,13.07,17.65
WS10M_MAX,2023,16.14,14.68,13.27,13.65,11.19,11.06,11.52,12.39,9.72,13.6,13.39,14.26,16.14
WS10M_MAX,2024,13.36,13.7,14.93,13.82,16.18,14.96,9.72,10.79,14.27,17.16,16.24,12.97,17.16
WS10M_MAX,2025,15.11,13.17,13.5,14.51,13.88,13.44,8.5,11.86,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_MIN,2001,0.35,0.47,0.17,0.05,0.47,0.09,0.33,0.2,0.45,0.54,0.26,0.52,0.05
WS10M_MIN,2002,0.47,0.05,0.63,0.21,0.32,0.03,0.25,0.27,0.43,0.28,0.11,0.53,0.03
WS10M_MIN,2003,0.6,0.47,0.06,0.21,0.28,0.14,0.39,0.44,0.52,0.14,0.2,0.15,0.06
WS10M_MIN,2004,0.24,0.21,0.22,0.3,0.28,0.28,0.26,0.3,0.41,0.34,0.12,0.03,0.03
WS10M_MIN,2005,0.65,0.34,0.32,1.5,0.87,0.14,0.49,0.27,0.15,0.16,0.81,0.17,0.14
WS10M_MIN,2006,0.04,0.37,0.35,0.54,0.25,0.35,0.03,0.29,0.14,0.16,0.48,0.43,0.03
WS10M_MIN,2007,0.83,0.41,0.25,0.52,0.24,0.26,0.24,0.39,0.4,0.3,0.53,0.15,0.15
WS10M_MIN,2008,0.18,0.19,0.29,0.42,1.17,0.24,0.21,0.21,0.17,0.34,0.44,0.36,0.17
WS10M_MIN,2009,0.36,0.14,0.11,0.17,0.26,0.14,0.35,0.31,1.14,0.17,0.16,0.19,0.11
WS10M_MIN,2010,0.21,0.24,0.14,0.42,0.37,0.42,0.17,0.17,0.39,0.12,0.58,0.16,0.12
WS10M_MIN,2011,0.59,0.72,0.29,0.32,0.51,0.23,0.26,0.19,0.1,0.18,0.27,0.48,0.1
WS10M_MIN,2012,0.19,0.23,0.3,0.32,0.26,0.2,0.24,0.1,0.05,0.25,0.53,0.53,0.05
WS10M_MIN,2013,0.2,0.62,0.54,0.09,0.43,0.45,0.39,0.05,0.48,0.34,0.67,0.71,0.05
WS10M_MIN,2014,0.22,0.28,0.32,0.19,0.45,0.45,0.09,0.31,0.57,0.78,0.13,0.35,0.09
WS10M_MIN,2015,0.36,0.35,0.4,0.46,0.09,0.23,0.24,0.14,0.37,0.53,0.33,0.2,0.09
WS10M_MIN,2016,0.18,0.25,0.56,0.13,0.34,0.06,0.16,0.28,0.44,0.2,0.38,0.34,0.06
WS10M_MIN,2017,1.01,0.17,0.16,0.08,0.7,0.36,0.19,0.23,0.42,0.52,0.35,0.72,0.08
WS10M_MIN,2018,0.23,0.33,0.59,0.09,0.04,0.34,0.1,0.4,0.15,0.2,0.73,0.44,0.04
WS10M_MIN,2019,0.26,0.17,0.5,0.46,0.21,0.35,0.17,0.28,0.27,0.33,0.31,0.81,0.17
WS10M_MIN,2020,0.25,0.62,0.14,0.42,0.09,0.16,0.09,0.06,0.27,0.31,0.11,0.33,0.06
WS10M_MIN,2021,0.23,0.42,0.39,0.5,0.31,0.08,0.56,0.34,0.12,0.23,0.54,0.22,0.08
WS10M_MIN,2022,0.4,0.26,0.07,0.2,0.18,0.17,0.29,0.12,0.12,0.5,0.35,0.23,0.07
WS10M_MIN,2023,0.51,0.2,0.24,0.62,0.15,0.55,0.38,0.15,0.26,0.13,0.35,0.42,0.13
WS10M_MIN,2024,0.02,0.64,0.25,0.11,0.35,0.32,0.29,0.56,0.17,0.39,0.23,0.49,0.02
WS10M_MIN,2025,0.22,0.33,0.41,0.35,0.32,0.15,0.24,0.18,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_RANGE,2001,4.2,4.69,5.07,5.73,5.55,4.93,4.14,4.72,4.57,5.59,4.26,4.04,4.79
WS10M_RANGE,2002,4.25,5.84,4.83,5.95,5.5,5.33,4.86,5.04,5.41,4.78,4.82,4.2,5.06
WS10M_RANGE,2003,4.89,4.6,6.26,4.93,5.1,4.41,4.87,4.34,6.11,5.4,4.74,4.88,5.05
WS10M_RANGE,2004,5.1,4.72,6.97,5.73,5.05,4.88,3.84,4.67,4.81,5.61,4.24,5.44,5.09
WS10M_RANGE,2005,5.29,4.66,6.01,5.72,5.56,5.69,4.47,4.78,5.03,4.77,5.42,4.1,5.13
WS10M_RANGE,2006,5.09,5.8,5.7,5.25,5.39,4.47,4.81,4.49,4.39,5.2,5.69,5.21,5.12
WS10M_RANGE,2007,5.18,4.76,6.93,4.48,5.79,4.69,4.18,4.36,5.47,5.47,6.05,4.61,5.17
WS10M_RANGE,2008,5.42,5.51,6.04,5.22,5.52,5.11,4.99,4.83,4.39,5.54,4.56,5.17,5.19
WS10M_RANGE,2009,5.02,4.46,5.43,4.97,5.75,4.49,4.21,4.71,4.48,4.23,4.52,4.03,4.69
WS10M_RANGE,2010,3.93,3.46,4.03,5.1,5.5,4.77,4.72,5.02,5.26,4.94,4.87,3.99,4.64
WS10M_RANGE,2011,4.85,5.13,5.42,5.48,5.46,5.37,4.34,4.54,5.15,5.22,5.7,4.96,5.13
WS10M_RANGE,2012,5.67,4.72,6.99,5.91,5.82,5.6,4.53,4.54,5.08,5.27,4.87,4.01,5.25
WS10M_RANGE,2013,5.26,4.7,5.64,5.8,5.44,4.62,3.7,3.89,4.14,4.75,5.13,4.52,4.8
WS10M_RANGE,2014,6.87,5.82,5.73,6.76,4.8,4.89,4.74,4.13,5.02,5.75,5.18,4.12,5.31
WS10M_RANGE,2015,5.48,5.44,6.42,5.87,5.17,4.2,5.11,4.87,4.73,5.93,5.65,4.1,5.25
WS10M_RANGE,2016,4.28,5.42,5.93,5.72,4.76,5.67,4.69,4.91,4.72,5.4,4.61,4.77,5.07
WS10M_RANGE,2017,3.68,4.99,6.18,5.26,5.02,6.35,4.44,4.13,4.14,5.6,5.57,5.19,5.04
WS10M_RANGE,2018,4.45,4.22,5.03,5.69,4.83,5.29,4.41,3.92,5.04,5.22,4.25,3.78,4.68
WS10M_RANGE,2019,5.27,4.26,5.17,5.72,5.15,4.85,4.34,4.1,5.02,5.23,4.63,4.14,4.83
WS10M_RANGE,2020,4.92,5.46,5.59,5.82,5.11,5.26,5.05,5.08,5.74,5.9,5.62,5.14,5.39
WS10M_RANGE,2021,5.18,4.93,6.55,4.96,4.89,5.09,4.32,4.81,4.66,4.91,5.84,5.42,5.13
WS10M_RANGE,2022,5.8,6.83,6.03,5.78,5.65,5.44,4.73,4.38,4.87,4.84,4.94,4.74,5.32
WS10M_RANGE,2023,3.79,6.43,5.16,5.64,4.49,3.79,4.49,4.37,4.2,4.76,4.96,4.83,4.73
WS10M_RANGE,2024,4.17,4.77,5.42,5.26,5.29,5.65,3.72,4.28,5.1,5.26,5.66,5.21,4.98
WS10M_RANGE,2025,4.28,5.14,5.46,5.82,4.59,4.9,4.04,4.15,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M,2001,7.49,6.96,6.68,7.47,7.9,6.59,5.98,6.55,6.71,8.0,7.29,7.41,7.09
WS50M,2002,7.02,8.47,7.36,7.2,8.01,6.94,6.38,6.89,7.01,6.66,7.58,7.6,7.25
WS50M,2003,7.44,7.04,7.52,8.03,7.68,6.25,6.45,7.08,7.93,7.4,7.47,7.36,7.31
WS50M,2004,6.92,7.35,8.94,7.49,7.55,6.81,6.01,6.46,6.8,7.8,7.59,7.6,7.28
WS50M,2005,7.16,6.69,7.59,8.88,8.0,7.03,6.84,7.13,6.92,7.62,8.06,7.24,7.43
WS50M,2006,6.89,7.69,7.6,7.85,7.27,7.04,6.62,6.66,6.97,8.16,7.79,7.96,7.37
WS50M,2007,8.25,7.0,8.32,7.51,7.74,7.17,6.51,6.58,7.61,7.58,8.69,6.85,7.49
WS50M,2008,7.31,7.04,7.78,7.98,7.95,7.08,6.68,7.25,6.91,8.25,7.98,7.78,7.5
WS50M,2009,8.01,6.67,7.93,7.43,7.46,5.97,6.78,6.6,7.57,6.48,7.35,6.64,7.08
WS50M,2010,7.37,5.27,5.98,8.0,8.02,6.48,6.08,6.61,7.62,7.95,7.23,6.73,6.95
WS50M,2011,6.59,8.16,7.15,7.07,8.19,7.16,5.96,6.27,7.19,8.03,8.1,8.17,7.33
WS50M,2012,8.57,6.53,8.77,8.43,7.34,7.1,5.61,6.34,6.99,8.11,7.26,6.03,7.26
WS50M,2013,7.81,6.67,6.45,7.21,7.46,6.73,5.92,5.5,6.96,7.33,7.46,7.44,6.91
WS50M,2014,9.25,7.87,7.48,8.01,6.86,6.8,6.32,6.16,7.38,8.8,8.2,6.67,7.48
WS50M,2015,7.89,7.28,8.22,7.87,7.08,5.62,7.09,6.05,7.09,8.33,7.44,6.85,7.24
WS50M,2016,6.66,7.04,7.51,8.37,7.23,7.35,6.36,6.67,7.77,7.7,7.58,8.9,7.43
WS50M,2017,7.52,7.22,7.98,6.74,7.65,7.71,6.39,5.62,7.28,8.97,7.81,8.17,7.42
WS50M,2018,7.61,7.39,7.01,7.24,6.52,6.66,6.06,5.97,6.98,7.57,6.78,7.4,6.93
WS50M,2019,7.5,6.08,7.49,7.43,6.76,6.39,5.91,6.61,7.39,8.78,7.41,6.97,7.07
WS50M,2020,6.89,7.08,7.6,7.41,7.14,7.44,6.24,6.18,8.19,7.95,8.31,7.48,7.32
WS50M,2021,7.4,7.29,7.99,7.32,6.96,6.66,6.27,6.82,7.56,7.99,8.14,7.37,7.31
WS50M,2022,8.1,8.72,8.39,9.15,7.99,7.1,6.05,5.76,7.18,7.79,8.85,7.24,7.68
WS50M,2023,6.17,8.0,7.34,8.11,6.29,5.33,6.05,6.01,6.26,7.48,7.62,7.62,6.85
WS50M,2024,7.33,7.47,7.32,8.49,7.49,7.51,5.37,6.47,7.8,7.28,7.31,7.51,7.27
WS50M,2025,8.63,7.43,7.05,7.4,6.98,6.57,5.36,6.09,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MAX,2001,16.19,12.79,16.5,18.44,18.4,13.9,12.33,14.48,15.53,14.99,20.17,15.86,20.17
WS50M_MAX,2002,14.81,26.22,15.73,18.43,17.84,14.67,16.25,22.33,14.79,15.45,19.05,15.81,26.22
WS50M_MAX,2003,18.26,17.5,18.18,15.54,15.1,16.63,13.37,15.07,16.53,20.81,16.85,14.56,20.81
WS50M_MAX,2004,16.03,15.08,19.72,15.51,16.65,15.13,12.08,14.64,16.66,16.78,13.63,20.75,20.75
WS50M_MAX,2005,17.65,15.41,20.25,18.53,19.38,16.5,13.91,18.07,13.5,16.97,19.6,15.22,20.25
WS50M_MAX,2006,19.56,17.42,17.09,18.22,16.79,16.63,15.56,14.87,14.64,19.3,19.21,18.56,19.56
WS50M_MAX,2007,19.13,17.76,18.73,17.49,16.36,19.17,13.07,11.55,15.57,17.67,19.08,15.27,19.17
WS50M_MAX,2008,18.42,16.65,19.07,14.64,18.19,15.36,18.59,18.43,14.74,20.36,19.5,14.96,20.36
WS50M_MAX,2009,19.62,13.04,18.06,16.02,16.79,17.59,14.02,13.44,18.94,16.63,13.73,16.36,19.62
WS50M_MAX,2010,16.16,12.04,15.08,18.87,21.53,18.39,14.31,15.46,14.65,21.84,16.78,15.08,21.84
WS50M_MAX,2011,14.95,23.23,24.24,18.97,20.18,14.87,16.39,13.49,21.01,20.46,17.27,17.91,24.24
WS50M_MAX,2012,17.21,14.76,17.35,19.2,17.72,17.97,15.04,14.73,16.52,21.63,14.05,15.82,21.63
WS50M_MAX,2013,16.19,16.13,16.33,16.42,18.64,14.77,11.33,13.11,14.57,18.98,14.23,15.05,18.98
WS50M_MAX,2014,20.66,18.44,17.22,17.97,15.63,17.69,14.96,12.93,15.96,15.48,18.29,13.67,20.66
WS50M_MAX,2015,18.11,15.17,16.97,18.92,16.56,11.86,25.68,20.27,14.63,24.73,24.93,14.25,25.68
WS50M_MAX,2016,17.96,20.22,16.22,17.55,14.76,16.29,18.24,15.15,18.41,19.0,14.03,17.05,20.22
WS50M_MAX,2017,17.13,15.3,24.13,16.71,16.32,15.73,12.62,13.03,15.03,17.09,17.36,17.25,24.13
WS50M_MAX,2018,18.51,12.44,17.8,15.75,12.18,17.42,12.47,12.57,14.46,15.49,13.98,15.24,18.51
WS50M_MAX,2019,21.6,14.58,16.95,16.44,14.16,13.59,14.85,15.52,15.03,19.56,15.13,13.88,21.6
WS50M_MAX,2020,18.19,17.84,19.38,16.59,16.79,17.93,13.65,12.75,17.79,20.2,16.74,17.79,20.2
WS50M_MAX,2021,23.47,16.69,24.06,14.32,17.61,17.65,12.69,17.52,13.59,15.65,19.75,16.52,24.06
WS50M_MAX,2022,21.09,22.04,18.09,18.13,21.4,18.23,18.19,14.63,14.19,18.51,21.86,16.07,22.04
WS50M_MAX,2023,19.55,17.08,16.4,16.4,13.86,15.25,14.58,15.89,12.71,17.16,16.77,17.74,19.55
WS50M_MAX,2024,15.77,16.39,18.49,17.3,19.89,19.41,12.77,13.35,17.9,22.29,20.1,15.8,22.29
WS50M_MAX,2025,18.65,16.59,16.21,17.79,17.32,17.28,10.3,14.77,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MIN,2001,0.42,0.61,0.32,0.07,0.58,0.14,0.49,0.17,0.63,0.75,0.33,0.61,0.07
WS50M_MIN,2002,0.68,0.05,0.56,0.25,0.25,0.02,0.32,0.35,0.76,0.22,0.12,0.62,0.02
WS50M_MIN,2003,0.68,0.57,0.37,0.36,0.33,0.29,0.16,0.59,0.74,0.04,0.28,0.18,0.04
WS50M_MIN,2004,0.24,0.29,0.09,0.41,0.25,0.4,0.22,0.34,0.69,0.53,0.2,0.06,0.06
WS50M_MIN,2005,0.8,0.36,0.4,1.44,1.25,0.09,0.61,0.44,0.11,0.24,0.88,0.24,0.09
WS50M_MIN,2006,0.06,0.57,0.27,0.72,0.48,0.55,0.05,0.22,0.22,0.27,0.67,0.58,0.05
WS50M_MIN,2007,1.24,0.62,0.49,0.73,0.36,0.31,0.19,0.42,0.65,0.43,0.6,0.06,0.06
WS50M_MIN,2008,0.26,0.34,0.26,0.59,1.76,0.34,0.49,0.13,0.32,0.5,0.59,0.56,0.13
WS50M_MIN,2009,0.46,0.13,0.11,0.27,0.24,0.16,0.49,0.17,1.45,0.25,0.24,0.25,0.11
WS50M_MIN,2010,0.26,0.36,0.18,0.55,0.71,0.67,0.27,0.25,0.57,0.15,0.6,0.16,0.15
WS50M_MIN,2011,0.79,0.73,0.37,0.44,0.76,0.26,0.12,0.34,0.16,0.25,0.39,0.76,0.12
WS50M_MIN,2012,0.21,0.31,0.3,0.45,0.35,0.19,0.32,0.17,0.14,0.08,0.5,0.6,0.08
WS50M_MIN,2013,0.17,0.84,0.58,0.08,0.63,0.53,0.53,0.08,0.61,0.51,0.9,0.85,0.08
WS50M_MIN,2014,0.2,0.36,0.43,0.16,0.5,0.56,0.12,0.3,0.61,1.06,0.18,0.37,0.12
WS50M_MIN,2015,0.45,0.42,0.59,0.63,0.08,0.35,0.31,0.13,0.19,0.65,0.43,0.24,0.08
WS50M_MIN,2016,0.23,0.31,0.72,0.12,0.34,0.12,0.21,0.29,0.69,0.33,0.41,0.44,0.12
WS50M_MIN,2017,1.1,0.3,0.17,0.29,0.8,0.53,0.33,0.31,0.35,0.78,0.36,1.0,0.17
WS50M_MIN,2018,0.27,0.42,0.8,0.18,0.2,0.39,0.17,0.46,0.39,0.31,0.72,0.42,0.17
WS50M_MIN,2019,0.42,0.16,0.73,0.57,0.27,0.54,0.3,0.51,0.47,0.46,0.43,0.88,0.16
WS50M_MIN,2020,0.3,0.71,0.18,0.53,0.19,0.52,0.19,0.1,0.37,0.36,0.16,0.43,0.1
WS50M_MIN,2021,0.36,0.67,0.53,0.64,0.47,0.13,0.36,0.48,0.14,0.34,0.73,0.22,0.13
WS50M_MIN,2022,0.43,0.38,0.16,0.3,0.26,0.3,0.28,0.12,0.11,0.72,0.42,0.3,0.11
WS50M_MIN,2023,0.65,0.27,0.31,0.83,0.13,0.49,0.3,0.23,0.43,0.17,0.42,0.62,0.13
WS50M_MIN,2024,0.05,0.77,0.45,0.23,0.41,0.42,0.05,0.87,0.31,0.52,0.3,0.68,0.05
WS50M_MIN,2025,0.24,0.45,0.55,0.44,0.42,0.27,0.34,0.26,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_RANGE,2001,5.55,5.65,6.39,6.88,6.8,6.38,5.85,6.26,5.61,6.37,6.23,5.28,6.11
WS50M_RANGE,2002,5.37,6.76,5.62,7.48,6.64,6.78,6.22,6.69,7.02,5.63,6.31,5.39,6.32
WS50M_RANGE,2003,6.21,5.65,7.41,5.8,6.26,5.73,6.5,5.59,6.77,6.79,6.03,5.92,6.23
WS50M_RANGE,2004,6.1,5.37,8.19,6.69,6.34,6.0,5.08,5.92,6.61,6.9,5.03,6.88,6.27
WS50M_RANGE,2005,6.65,5.67,6.96,6.21,6.43,7.59,6.21,5.7,6.4,5.88,6.69,5.15,6.3
WS50M_RANGE,2006,6.43,6.44,6.59,6.41,6.32,5.71,6.48,5.7,5.55,6.23,7.26,6.63,6.31
WS50M_RANGE,2007,6.18,5.54,8.43,5.59,6.82,5.94,5.84,5.35,7.03,6.3,6.99,6.0,6.34
WS50M_RANGE,2008,7.02,6.9,6.99,5.99,6.27,6.32,6.49,6.18,5.7,7.04,5.97,6.28,6.43
WS50M_RANGE,2009,5.7,5.6,6.72,5.84,7.2,6.3,5.1,5.75,6.04,5.12,6.24,4.77,5.86
WS50M_RANGE,2010,4.8,4.55,5.29,6.43,6.52,6.35,6.09,6.39,6.31,6.15,6.04,4.84,5.82
WS50M_RANGE,2011,5.8,6.15,6.26,6.46,6.23,6.38,5.95,6.24,6.53,6.51,7.0,6.39,6.32
WS50M_RANGE,2012,6.73,5.88,8.7,7.02,7.31,6.99,6.4,6.15,6.49,6.11,5.86,5.21,6.57
WS50M_RANGE,2013,6.78,5.78,6.72,6.52,6.5,6.11,5.14,5.73,5.05,5.77,6.14,4.99,5.94
WS50M_RANGE,2014,7.93,6.69,6.57,8.04,6.2,6.31,6.34,5.62,6.14,6.2,5.83,5.25,6.42
WS50M_RANGE,2015,6.79,6.43,7.46,7.05,6.39,5.5,6.43,6.57,5.63,6.91,6.86,5.12,6.43
WS50M_RANGE,2016,5.37,6.46,6.91,6.88,6.01,7.04,6.12,6.01,5.62,6.38,6.08,5.44,6.19
WS50M_RANGE,2017,4.65,5.84,7.49,6.33,5.75,7.21,5.78,5.43,5.31,6.35,6.82,6.14,6.09
WS50M_RANGE,2018,5.31,4.92,5.97,6.51,5.88,6.67,5.75,5.56,5.93,6.01,5.29,4.93,5.73
WS50M_RANGE,2019,6.22,4.98,6.19,6.62,6.31,6.25,5.82,5.34,5.99,6.1,5.68,5.24,5.9
WS50M_RANGE,2020,6.14,6.67,6.69,6.54,6.33,6.21,6.82,6.52,6.73,6.7,6.72,6.49,6.55
WS50M_RANGE,2021,6.43,5.48,7.68,5.78,6.28,6.55,6.01,6.39,5.77,5.46,7.62,6.73,6.35
WS50M_RANGE,2022,7.05,8.01,6.93,7.0,7.14,7.03,6.5,6.24,5.83,5.86,6.06,5.72,6.6
WS50M_RANGE,2023,4.76,7.29,5.8,6.18,6.08,5.91,5.86,5.67,5.45,5.57,5.9,6.26,5.88
WS50M_RANGE,2024,5.2,5.5,6.53,6.71,6.12,6.94,5.14,5.32,6.67,6.83,6.77,6.6,6.19
WS50M_RANGE,2025,5.14,6.26,6.33,7.05,6.06,6.21,5.63,5.54,-999.0,-999.0,-999.0,-999.0,-999.0
