-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2001 through 12/31/2025 in LST
Location: Latitude  35.6385   Longitude -97.5086 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 359.49 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M_MAX,2002,12.55,13.64,15.64,13.09,13.06,9.63,8.94,9.18,10.95,12.35,10.55,11.92,15.64
WS10M_MAX,2003,14.33,13.39,14.09,15.86,12.26,9.66,9.85,7.87,10.17,11.85,12.84,12.58,15.86
WS10M_MAX,2004,10.71,14.48,13.05,12.47,11.65,10.65,8.28,9.87,10.47,10.75,11.55,12.56,14.48
WS10M_MAX,2005,12.51,10.62,11.8,12.19,10.44,10.65,9.61,8.42,12.51,13.38,14.42,12.95,14.42
WS10M_MAX,2006,13.53,12.83,13.35,14.26,11.3,10.67,8.9,9.3,14.07,12.11,14.6,11.67,14.6
WS10M_MAX,2007,13.12,14.48,12.17,12.19,11.23,12.24,7.76,9.88,10.15,12.39,13.01,13.33,14.48
WS10M_MAX,2008,16.48,12.9,14.03,14.27,13.01,14.56,8.81,7.03,12.06,12.23,11.91,14.19,16.48
WS10M_MAX,2009,13.42,13.6,14.05,14.77,11.83,10.96,9.73,10.24,11.79,12.48,10.75,16.21,16.21
WS10M_MAX,2010,12.26,11.9,13.93,13.91,13.08,9.61,9.06,9.15,11.91,13.58,12.43,11.76,13.93
WS10M_MAX,2011,11.69,13.26,13.45,15.38,13.03,13.68,8.61,9.77,11.46,11.72,13.35,12.22,15.38
WS10M_MAX,2012,14.09,13.17,13.78,13.51,12.2,11.61,9.22,8.67,13.91,13.52,12.77,14.65,14.65
WS10M_MAX,2013,11.35,14.84,12.42,14.03,12.56,10.29,9.28,7.38,10.21,11.08,11.71,11.33,14.84
WS10M_MAX,2014,14.43,14.4,14.63,13.68,12.35,10.15,7.99,9.62,11.75,12.01,13.5,12.25,14.63
WS10M_MAX,2015,12.3,12.69,12.51,13.26,11.86,10.55,9.13,9.26,11.51,11.15,12.06,15.6,15.6
WS10M_MAX,2016,11.8,13.97,12.93,14.22,10.18,8.55,11.08,9.38,11.99,12.63,12.29,15.27,15.27
WS10M_MAX,2017,12.38,12.55,13.95,12.37,11.69,10.46,7.41,9.56,9.63,13.63,13.11,11.65,13.95
WS10M_MAX,2018,13.91,12.64,13.34,13.96,13.07,9.32,8.23,9.75,13.86,10.95,15.38,14.54,15.38
WS10M_MAX,2019,15.22,14.83,15.34,13.72,14.23,11.18,8.36,8.4,10.28,12.35,14.5,11.61,15.34
WS10M_MAX,2020,14.26,12.57,11.7,13.64,12.73,12.97,7.66,9.26,15.18,12.53,12.86,13.37,15.18
WS10M_MAX,2021,13.21,13.02,13.37,14.07,11.77,10.38,9.29,9.01,10.22,15.64,11.7,15.66,15.66
WS10M_MAX,2022,15.23,12.99,13.03,15.69,12.36,11.68,8.09,7.9,10.17,12.51,11.2,13.78,15.69
WS10M_MAX,2023,12.88,17.11,15.5,13.04,10.64,7.67,9.01,12.36,9.42,11.66,10.48,11.95,17.11
WS10M_MAX,2024,14.15,13.58,13.43,14.36,11.36,11.64,10.11,7.71,7.68,13.77,14.7,10.87,14.7
WS10M_MAX,2025,15.64,11.23,17.76,13.34,11.09,11.04,8.3,8.78,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_MIN,2001,0.45,0.78,0.49,0.36,0.08,0.25,0.84,0.31,0.25,0.49,0.25,0.31,0.08
WS10M_MIN,2002,0.16,0.75,0.26,0.06,0.39,0.39,0.53,0.69,0.27,0.13,0.05,0.77,0.05
WS10M_MIN,2003,0.22,0.19,0.1,0.45,0.03,0.23,0.16,0.08,0.34,0.55,0.61,0.37,0.03
WS10M_MIN,2004,0.54,0.24,0.48,0.21,0.27,0.19,0.23,0.11,0.34,0.15,0.24,0.29,0.11
WS10M_MIN,2005,0.5,0.34,0.09,1.46,0.21,0.36,0.46,0.28,0.74,0.39,0.23,0.5,0.09
WS10M_MIN,2006,0.36,0.36,0.64,0.88,0.33,0.55,0.39,0.12,0.15,0.35,0.17,0.26,0.12
WS10M_MIN,2007,0.08,0.15,0.48,0.61,0.14,0.51,0.12,0.42,0.24,0.22,0.67,0.22,0.08
WS10M_MIN,2008,0.04,0.2,0.14,0.44,0.72,0.3,0.4,0.44,0.07,0.39,1.05,0.32,0.04
WS10M_MIN,2009,0.73,0.29,0.24,0.44,0.16,0.41,0.28,0.17,0.26,0.53,0.44,0.35,0.16
WS10M_MIN,2010,0.27,0.28,0.36,0.21,0.22,0.68,0.07,0.32,0.11,0.53,0.43,0.3,0.07
WS10M_MIN,2011,0.17,0.09,0.15,0.33,0.14,0.46,0.59,0.22,0.78,0.34,0.78,0.12,0.09
WS10M_MIN,2012,0.12,0.27,0.5,0.35,0.36,0.26,0.22,0.37,0.13,0.16,0.68,0.69,0.12
WS10M_MIN,2013,0.45,0.49,0.92,0.64,0.54,0.32,0.26,0.58,0.22,0.23,0.07,0.19,0.07
WS10M_MIN,2014,0.22,0.3,0.39,0.09,0.28,0.34,0.81,0.21,0.41,0.18,0.26,0.11,0.09
WS10M_MIN,2015,0.3,0.77,0.21,0.08,0.25,0.21,0.17,0.22,0.62,0.33,0.13,0.49,0.08
WS10M_MIN,2016,0.46,0.61,0.56,0.22,0.42,0.36,0.14,0.11,0.06,0.12,0.08,0.36,0.06
WS10M_MIN,2017,0.16,0.42,0.19,0.36,0.15,0.5,0.36,0.29,0.38,0.42,0.37,0.63,0.15
WS10M_MIN,2018,0.09,0.55,0.64,0.59,0.36,0.35,0.17,0.19,0.11,0.29,0.13,0.18,0.09
WS10M_MIN,2019,0.26,0.17,0.48,0.29,0.14,0.75,0.08,0.25,0.35,0.54,0.29,0.48,0.08
WS10M_MIN,2020,0.17,0.5,0.68,0.68,0.5,1.0,0.31,0.31,0.23,0.45,0.6,0.4,0.17
WS10M_MIN,2021,0.41,0.31,0.46,0.2,0.67,0.26,0.15,0.33,0.37,0.2,0.25,0.1,0.1
WS10M_MIN,2022,0.23,0.41,0.12,0.36,0.29,1.07,0.17,0.19,0.07,0.44,0.22,0.3,0.07
WS10M_MIN,2023,0.2,0.18,0.57,0.6,0.16,0.28,0.34,0.32,0.18,0.14,0.28,0.81,0.14
WS10M_MIN,2024,0.14,0.59,0.93,0.46,0.28,0.36,0.23,0.63,0.65,0.28,0.16,0.17,0.14
WS10M_MIN,2025,0.26,0.49,0.84,0.28,0.3,0.07,0.08,0.18,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_RANGE,2001,4.13,5.15,4.03,5.25,4.47,3.45,3.1,3.17,3.43,5.14,4.66,5.04,4.24
WS10M_RANGE,2002,5.17,5.47,6.58,4.78,5.27,3.44,3.14,3.04,3.56,4.08,4.42,4.28,4.43
WS10M_RANGE,2003,5.18,4.4,5.01,4.69,4.89,3.65,3.69,3.49,3.93,4.68,4.95,5.15,4.48
WS10M_RANGE,2004,4.43,4.9,5.0,4.48,4.82,3.67,3.46,3.28,3.56,4.35,4.81,4.65,4.28
WS10M_RANGE,2005,4.38,4.53,5.29,4.73,4.06,3.53,3.26,3.04,3.92,3.96,4.99,4.86,4.21
WS10M_RANGE,2006,5.08,5.4,5.58,5.11,4.59,3.36,3.57,3.96,4.51,4.8,4.81,4.5,4.6
WS10M_RANGE,2007,4.58,5.23,4.77,4.76,3.86,3.98,2.78,2.93,3.8,4.16,4.47,4.99,4.18
WS10M_RANGE,2008,6.32,6.08,5.74,6.11,5.26,4.2,3.58,3.03,3.74,4.46,4.76,5.66,4.91
WS10M_RANGE,2009,5.44,5.73,4.9,6.05,4.29,4.32,3.73,3.41,3.71,5.28,4.25,4.87,4.66
WS10M_RANGE,2010,4.87,4.49,5.42,5.36,4.71,3.89,3.34,3.35,4.68,3.98,4.91,4.38,4.45
WS10M_RANGE,2011,5.1,5.47,5.41,6.33,5.49,4.96,3.13,3.91,4.09,4.82,5.41,4.77,4.9
WS10M_RANGE,2012,5.79,5.68,4.78,4.84,4.21,3.93,3.52,4.04,4.64,4.81,4.5,5.55,4.69
WS10M_RANGE,2013,4.76,5.55,5.44,5.81,4.95,3.62,3.65,2.98,3.43,4.6,5.24,4.59,4.54
WS10M_RANGE,2014,6.77,5.76,6.3,5.92,4.14,4.27,3.61,3.26,3.43,5.11,5.45,4.26,4.85
WS10M_RANGE,2015,5.42,5.69,4.6,5.22,4.16,3.43,3.21,3.34,3.29,3.96,4.35,5.01,4.3
WS10M_RANGE,2016,4.36,6.1,5.78,5.19,4.25,3.22,3.38,3.69,3.51,4.69,4.5,5.23,4.49
WS10M_RANGE,2017,5.21,5.63,6.33,5.32,4.9,4.03,2.99,3.14,3.41,5.51,5.18,4.9,4.71
WS10M_RANGE,2018,5.71,5.63,5.62,5.45,3.74,3.89,3.5,3.47,3.26,4.15,4.85,4.7,4.49
WS10M_RANGE,2019,5.06,5.64,4.82,5.49,4.87,3.44,3.0,3.25,3.28,4.81,5.53,3.81,4.41
WS10M_RANGE,2020,5.83,5.28,4.85,5.45,4.42,3.44,3.42,3.25,3.42,5.34,4.99,4.55,4.52
WS10M_RANGE,2021,4.57,4.41,5.42,5.48,3.77,3.24,2.86,3.07,3.59,4.59,5.08,5.62,4.31
WS10M_RANGE,2022,5.59,5.07,5.81,7.33,5.25,3.6,3.34,3.33,3.56,4.25,4.94,5.53,4.8
WS10M_RANGE,2023,4.85,6.31,5.46,4.78,3.33,3.45,3.52,3.96,3.31,4.93,4.08,4.41,4.35
WS10M_RANGE,2024,5.74,5.45,4.99,5.92,4.9,4.12,3.42,3.22,2.71,4.53,4.93,4.73,4.55
WS10M_RANGE,2025,5.14,4.96,5.89,6.02,4.58,3.86,3.1,2.93,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M,2001,6.29,7.4,5.82,9.16,7.35,7.38,6.87,5.63,5.61,8.16,7.36,7.22,7.01
WS50M,2002,7.63,7.76,8.6,8.03,7.78,6.95,5.76,6.18,6.16,5.95,7.17,7.02,7.08
WS50M,2003,6.95,6.75,7.2,8.93,6.7,5.76,6.75,5.33,6.54,6.7,7.69,8.42,6.98
WS50M,2004,7.03,7.23,8.1,7.55,8.88,6.27,5.97,5.93,6.76,6.8,6.93,7.68,7.1
WS50M,2005,6.44,6.44,7.83,8.62,6.46,6.94,5.68,5.27,6.63,6.99,8.56,7.26,6.92
WS50M,2006,8.5,7.28,8.26,8.54,7.15,6.53,6.84,5.5,6.51,7.39,7.7,7.44,7.3
WS50M,2007,6.74,7.79,7.82,7.38,6.16,6.57,4.69,6.68,6.22,7.74,6.96,6.68,6.78
WS50M,2008,8.13,7.22,8.35,8.9,8.11,8.22,6.56,5.22,5.89,7.55,7.79,8.58,7.54
WS50M,2009,7.73,8.91,8.84,9.14,6.43,7.01,5.89,6.38,6.2,7.65,7.28,7.29,7.38
WS50M,2010,6.58,5.95,8.41,9.05,6.98,7.21,6.24,6.16,7.05,6.84,8.42,6.74,7.14
WS50M,2011,6.58,7.78,7.95,9.19,9.24,9.26,6.03,6.22,6.51,7.18,8.48,6.52,7.57
WS50M,2012,8.24,7.1,8.32,7.58,7.8,6.86,6.41,6.25,5.98,7.82,7.62,7.74,7.31
WS50M,2013,6.92,7.65,7.78,8.21,8.29,7.28,5.84,5.7,6.3,7.74,8.05,6.73,7.2
WS50M,2014,8.44,7.1,8.53,8.63,7.97,7.77,5.96,5.98,6.5,7.18,8.14,6.3,7.37
WS50M,2015,6.73,7.17,5.99,7.58,7.09,6.79,6.54,5.77,6.54,6.29,8.15,7.62,6.85
WS50M,2016,7.06,8.37,8.46,7.5,6.84,5.8,6.67,5.78,6.39,7.78,7.27,7.33,7.1
WS50M,2017,7.43,8.06,8.71,8.08,7.34,6.86,5.36,5.25,6.27,8.27,7.17,6.93,7.14
WS50M,2018,7.96,7.53,7.81,8.62,6.84,7.1,4.67,6.25,5.89,6.5,7.01,7.18,6.94
WS50M,2019,7.3,7.18,7.4,8.01,7.82,6.22,6.19,5.97,6.84,8.02,7.31,7.11,7.11
WS50M,2020,7.56,7.56,7.41,7.69,6.74,7.53,5.81,5.63,5.79,7.49,8.0,7.25,7.03
WS50M,2021,7.01,7.39,8.49,8.11,6.86,5.99,5.12,6.25,6.77,7.84,7.58,7.59,7.08
WS50M,2022,7.5,8.35,8.35,9.3,8.46,6.85,6.27,5.69,6.03,6.61,7.39,7.26,7.33
WS50M,2023,7.5,7.92,8.01,7.9,5.38,5.11,5.92,5.72,6.19,7.52,6.98,7.41,6.79
WS50M,2024,6.72,8.09,8.03,8.67,6.74,6.97,6.18,5.92,5.38,7.4,7.37,6.82,7.02
WS50M,2025,6.92,7.31,9.08,7.82,6.21,6.23,6.14,5.45,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MAX,2001,15.08,17.88,20.79,19.91,15.32,15.15,11.91,12.42,15.96,16.98,16.49,16.25,20.79
WS50M_MAX,2002,15.53,18.37,19.46,16.93,16.53,12.19,11.21,11.5,13.86,15.51,13.23,15.07,19.46
WS50M_MAX,2003,17.63,15.91,18.2,21.41,15.53,12.12,12.11,10.56,12.79,15.93,16.42,16.46,21.41
WS50M_MAX,2004,13.26,19.08,16.41,15.99,15.92,13.99,10.65,13.77,13.32,13.71,15.02,16.08,19.08
WS50M_MAX,2005,16.9,14.53,15.28,15.5,14.13,13.4,12.03,10.62,15.26,16.62,18.6,16.26,18.6
WS50M_MAX,2006,17.85,15.76,17.17,17.96,14.66,14.95,12.37,11.78,17.74,15.12,18.81,15.32,18.81
WS50M_MAX,2007,16.58,18.55,15.69,14.86,14.34,16.19,10.51,13.04,12.82,17.51,16.56,16.54,18.55
WS50M_MAX,2008,19.58,16.07,17.02,19.47,18.0,19.13,12.87,10.75,15.09,15.41,15.03,18.24,19.58
WS50M_MAX,2009,17.13,17.32,18.93,18.68,15.03,13.64,12.73,13.15,16.08,16.16,15.34,20.26,20.26
WS50M_MAX,2010,15.25,14.72,19.0,18.17,17.13,12.27,11.63,11.43,14.97,17.55,15.65,14.63,19.0
WS50M_MAX,2011,14.42,16.3,16.77,19.66,17.85,17.32,11.28,13.06,13.84,15.01,16.63,15.14,19.66
WS50M_MAX,2012,19.25,17.79,17.04,17.55,15.8,14.67,11.64,12.18,16.9,17.17,16.42,18.73,19.25
WS50M_MAX,2013,14.08,19.98,16.4,16.57,15.78,12.92,11.36,10.79,12.55,13.73,15.02,14.17,19.98
WS50M_MAX,2014,17.93,17.95,19.02,17.57,15.32,13.51,10.83,12.97,16.44,15.99,16.86,15.4,19.02
WS50M_MAX,2015,15.02,15.41,15.86,16.91,16.05,14.2,11.51,11.99,14.56,14.39,15.54,19.59,19.59
WS50M_MAX,2016,15.26,18.01,16.87,19.94,13.81,10.37,13.78,11.86,15.11,16.39,16.77,19.79,19.94
WS50M_MAX,2017,15.22,15.41,18.73,15.85,15.5,13.54,9.64,11.86,12.43,17.66,16.63,15.03,18.73
WS50M_MAX,2018,17.64,16.03,16.52,18.24,16.45,11.52,11.76,12.4,17.38,13.44,19.36,18.96,19.36
WS50M_MAX,2019,18.95,18.6,19.87,18.8,19.2,14.21,10.66,12.7,12.98,15.36,18.04,14.04,19.87
WS50M_MAX,2020,17.48,17.17,16.09,15.96,16.32,16.97,11.16,11.64,19.01,16.71,16.97,17.56,19.01
WS50M_MAX,2021,16.62,18.28,16.66,18.11,16.46,13.05,11.78,11.42,12.79,20.34,16.26,20.08,20.34
WS50M_MAX,2022,19.21,17.03,16.28,20.06,16.96,14.42,10.64,10.66,12.92,16.43,15.36,17.04,20.06
WS50M_MAX,2023,16.3,21.76,19.9,17.87,13.78,11.69,12.95,15.49,12.1,15.33,13.28,14.95,21.76
WS50M_MAX,2024,17.86,16.91,17.08,18.99,16.06,14.69,12.69,10.92,9.83,17.72,19.52,14.05,19.52
WS50M_MAX,2025,19.14,14.18,23.08,18.06,14.37,14.07,10.54,11.24,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MIN,2001,0.43,0.76,0.67,0.41,0.09,0.25,1.13,0.29,0.23,0.39,0.26,0.41,0.09
WS50M_MIN,2002,0.19,0.94,0.23,0.04,0.43,0.47,0.31,0.61,0.35,0.23,0.09,0.82,0.04
WS50M_MIN,2003,0.29,0.3,0.3,0.46,0.14,0.29,0.08,0.25,0.43,0.72,0.8,0.46,0.08
WS50M_MIN,2004,0.66,0.38,0.52,0.26,0.35,0.24,0.31,0.16,0.2,0.12,0.3,0.45,0.12
WS50M_MIN,2005,0.61,0.2,0.12,1.52,0.3,0.46,0.48,0.31,0.85,0.51,0.29,0.64,0.12
WS50M_MIN,2006,0.46,0.47,0.75,1.7,0.46,0.73,0.33,0.16,0.19,0.48,0.28,0.31,0.16
WS50M_MIN,2007,0.15,0.16,0.67,0.54,0.29,0.66,0.18,0.51,0.32,0.17,0.75,0.25,0.15
WS50M_MIN,2008,0.04,0.28,0.25,0.57,0.89,0.31,0.51,0.56,0.07,0.5,1.47,0.43,0.04
WS50M_MIN,2009,0.96,0.37,0.27,0.53,0.2,0.47,0.11,0.26,0.35,0.71,0.61,0.45,0.11
WS50M_MIN,2010,0.37,0.14,0.43,0.27,0.3,1.01,0.13,0.1,0.15,0.71,0.46,0.4,0.1
WS50M_MIN,2011,0.24,0.11,0.18,0.37,0.21,0.6,0.74,0.16,1.02,0.42,0.91,0.14,0.11
WS50M_MIN,2012,0.38,0.26,0.66,0.24,0.46,0.21,0.31,0.33,0.19,0.41,0.49,0.76,0.19
WS50M_MIN,2013,0.65,0.66,1.2,0.8,1.0,0.53,0.29,0.49,0.2,0.29,0.13,0.23,0.13
WS50M_MIN,2014,0.28,0.4,0.25,0.06,0.32,0.33,1.07,0.28,0.49,0.27,0.18,0.1,0.06
WS50M_MIN,2015,0.35,0.86,0.29,0.1,0.35,0.3,0.28,0.25,0.91,0.15,0.16,0.54,0.1
WS50M_MIN,2016,0.58,0.88,0.56,0.28,0.53,0.32,0.14,0.13,0.03,0.19,0.08,0.42,0.03
WS50M_MIN,2017,0.19,0.51,0.22,0.63,0.17,0.49,0.45,0.17,0.34,0.58,0.46,0.7,0.17
WS50M_MIN,2018,0.14,0.62,0.47,0.76,0.35,0.48,0.22,0.06,0.12,0.32,0.19,0.25,0.06
WS50M_MIN,2019,0.35,0.28,0.36,0.4,0.35,0.66,0.17,0.15,0.57,0.74,0.35,0.52,0.15
WS50M_MIN,2020,0.22,0.66,0.6,0.82,0.69,1.11,0.36,0.4,0.25,0.45,0.67,0.49,0.22
WS50M_MIN,2021,0.53,0.32,0.59,0.33,0.67,0.21,0.18,0.51,0.45,0.29,0.33,0.51,0.18
WS50M_MIN,2022,0.22,0.53,0.13,0.49,0.35,1.2,0.22,0.22,0.3,0.46,0.36,0.23,0.13
WS50M_MIN,2023,0.26,0.24,0.69,0.89,0.37,0.36,0.33,0.46,0.22,0.17,0.49,1.12,0.17
WS50M_MIN,2024,0.18,0.93,1.02,0.6,0.37,0.43,0.25,0.68,0.85,0.31,0.18,0.23,0.18
WS50M_MIN,2025,0.32,0.51,1.14,0.16,0.33,0.13,0.28,0.14,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_RANGE,2001,5.92,6.34,5.42,6.31,5.53,4.77,4.55,5.06,5.31,6.47,5.78,6.53,5.66
WS50M_RANGE,2002,6.56,7.21,7.82,5.63,6.56,4.35,3.94,4.24,5.36,5.15,6.11,6.04,5.74
WS50M_RANGE,2003,6.83,5.77,6.68,5.86,6.25,4.98,4.87,4.98,5.15,6.44,6.27,6.57,5.89
WS50M_RANGE,2004,5.84,6.05,6.08,5.68,5.75,5.14,4.93,4.58,4.7,5.55,5.93,6.28,5.54
WS50M_RANGE,2005,5.46,6.28,6.53,5.53,5.11,4.94,4.66,4.55,4.87,5.11,6.75,6.47,5.52
WS50M_RANGE,2006,6.58,6.61,6.48,6.36,5.78,4.81,4.88,5.49,6.18,6.22,6.23,5.93,5.96
WS50M_RANGE,2007,5.99,6.38,5.68,5.94,4.98,5.02,4.53,4.35,5.18,5.6,6.08,6.43,5.51
WS50M_RANGE,2008,7.54,7.71,7.27,7.64,6.7,5.66,5.17,4.68,5.64,5.94,6.03,7.13,6.42
WS50M_RANGE,2009,7.3,7.02,6.09,7.34,6.02,5.46,5.08,5.11,5.21,6.3,5.63,6.13,6.05
WS50M_RANGE,2010,6.12,5.96,6.71,5.97,6.1,4.32,4.12,4.75,5.67,5.9,5.92,5.61,5.59
WS50M_RANGE,2011,6.69,6.88,6.45,7.78,6.57,5.78,5.09,5.31,5.45,6.5,6.8,6.03,6.27
WS50M_RANGE,2012,7.44,7.25,5.64,6.28,5.4,5.04,4.96,5.34,6.17,6.14,6.06,7.11,6.06
WS50M_RANGE,2013,5.79,7.24,6.54,6.82,6.01,4.85,4.98,5.02,5.07,5.53,6.46,6.22,5.87
WS50M_RANGE,2014,8.54,6.99,8.25,7.28,5.11,4.91,4.76,4.67,4.72,6.62,6.71,5.3,6.15
WS50M_RANGE,2015,6.97,6.76,6.41,6.69,5.0,4.66,4.0,4.74,4.69,5.29,5.5,6.49,5.59
WS50M_RANGE,2016,5.66,7.63,6.83,6.86,5.42,4.1,4.44,5.14,4.43,5.67,5.59,6.92,5.72
WS50M_RANGE,2017,6.41,6.91,7.57,6.31,6.55,4.92,4.49,4.35,4.42,6.77,6.51,6.41,5.97
WS50M_RANGE,2018,7.2,6.78,7.05,6.57,5.43,4.42,5.19,4.47,4.15,5.19,6.53,5.87,5.73
WS50M_RANGE,2019,6.66,6.79,5.95,7.19,6.09,5.2,4.08,5.2,4.69,6.27,7.49,5.42,5.91
WS50M_RANGE,2020,7.3,6.87,5.92,6.88,5.37,4.43,4.35,4.93,4.98,6.39,6.31,6.47,5.85
WS50M_RANGE,2021,5.8,5.61,6.7,6.4,4.84,4.48,3.88,4.01,4.44,6.09,6.8,7.2,5.52
WS50M_RANGE,2022,7.69,6.96,7.84,8.33,6.83,5.07,4.87,4.84,4.65,5.66,6.33,6.7,6.31
WS50M_RANGE,2023,6.33,8.0,6.72,6.1,4.67,4.82,5.26,5.83,5.0,6.23,5.37,5.56,5.81
WS50M_RANGE,2024,7.44,6.77,6.08,7.4,6.56,5.07,4.56,4.69,4.39,6.16,6.33,6.15,5.96
WS50M_RANGE,2025,7.24,6.37,7.56,7.89,6.26,5.18,3.92,3.99,-999.0,-999.0,-999.0,-999.0,-999.0
