-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2001 through 12/31/2025 in LST
Location: Latitude  46.4555   Longitude -94.2008 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 394.86 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M,2024,4.88,5.51,5.96,6.03,5.08,4.96,3.67,4.31,4.78,5.36,5.19,5.21,5.07
WS10M,2025,6.33,5.82,6.04,5.43,5.2,4.34,3.9,4.18,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_MAX,2001,13.92,14.05,11.9,14.67,13.04,13.87,9.26,10.22,9.97,15.13,13.33,14.74,15.13
WS10M_MAX,2002,12.1,16.19,16.9,13.32,16.02,11.22,11.42,13.68,9.85,11.39,14.69,12.45,16.9
WS10M_MAX,2003,13.35,16.27,14.65,14.57,14.38,11.42,9.42,11.11,13.65,12.89,13.83,11.86,16.27
WS10M_MAX,2004,14.6,11.96,15.03,13.47,12.18,10.71,9.13,13.35,14.1,13.54,11.88,16.41,16.41
WS10M_MAX,2005,14.22,11.1,14.01,11.98,13.09,13.33,13.44,9.94,13.08,10.84,15.98,11.24,15.98
WS10M_MAX,2006,13.83,11.42,13.62,12.26,10.44,11.58,11.2,9.74,11.15,14.41,10.32,11.46,14.41
WS10M_MAX,2007,12.16,14.0,13.2,12.06,13.76,12.35,14.69,10.34,12.27,13.58,13.07,13.25,14.69
WS10M_MAX,2008,14.42,15.09,13.14,16.9,12.22,13.69,13.7,12.72,11.76,13.98,11.52,13.45,16.9
WS10M_MAX,2009,14.13,11.02,16.32,11.96,14.74,12.65,13.1,11.39,13.34,12.39,10.34,10.92,16.32
WS10M_MAX,2010,12.86,10.5,10.07,11.28,12.74,13.09,11.58,11.24,13.34,18.64,11.88,11.24,18.64
WS10M_MAX,2011,12.34,15.2,15.29,12.74,14.57,11.43,10.64,11.75,13.58,13.47,12.14,13.54,15.29
WS10M_MAX,2012,15.06,14.0,16.09,15.4,12.0,11.74,8.06,9.53,12.26,14.28,13.58,10.55,16.09
WS10M_MAX,2013,14.66,13.27,12.38,13.84,12.73,10.26,11.07,11.06,11.1,13.65,12.08,13.76,14.66
WS10M_MAX,2014,15.08,14.45,14.51,13.37,10.5,11.92,10.43,10.08,10.87,11.89,12.22,11.76,15.08
WS10M_MAX,2015,14.25,13.6,15.35,15.28,12.09,11.55,13.56,12.36,11.54,14.71,13.05,11.28,15.35
WS10M_MAX,2016,13.76,14.78,12.68,13.73,11.74,11.73,10.91,9.52,13.09,11.64,17.18,15.79,17.18
WS10M_MAX,2017,12.82,12.62,17.9,10.54,11.72,11.48,9.05,9.76,11.22,13.55,14.8,16.03,17.9
WS10M_MAX,2018,13.05,11.08,15.31,12.39,11.28,11.47,10.19,9.42,11.47,13.46,10.13,11.71,15.31
WS10M_MAX,2019,13.1,16.31,14.23,19.21,12.44,9.17,10.28,10.35,13.32,13.24,10.62,11.2,19.21
WS10M_MAX,2020,13.13,13.66,12.76,11.74,11.22,11.79,11.1,10.88,12.12,14.05,13.69,16.88,16.88
WS10M_MAX,2021,12.73,13.29,14.21,12.82,11.61,11.42,10.1,11.92,10.9,12.66,12.08,15.54,15.54
WS10M_MAX,2022,14.23,17.4,15.54,13.75,17.21,11.36,10.98,10.93,11.97,11.02,14.97,13.32,17.4
WS10M_MAX,2023,12.76,15.93,15.22,14.8,12.09,8.55,10.28,11.97,13.92,11.78,12.85,12.98,15.93
WS10M_MAX,2024,12.02,13.86,13.66,15.62,14.41,11.44,10.13,10.22,11.22,13.17,12.94,15.22,15.62
WS10M_MAX,2025,14.95,17.29,15.69,13.05,13.91,10.97,10.46,9.2,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_MIN,2001,0.35,0.34,0.03,0.52,0.34,0.23,0.32,0.41,0.46,0.26,0.53,1.03,0.03
WS10M_MIN,2002,0.4,0.46,0.46,0.65,0.5,0.44,0.13,0.19,0.28,0.24,0.37,0.19,0.13
WS10M_MIN,2003,0.13,0.49,0.18,0.23,0.13,0.07,0.7,0.12,0.39,0.88,0.53,0.13,0.07
WS10M_MIN,2004,0.38,0.45,0.09,0.34,0.22,0.35,0.35,0.45,0.73,0.36,0.48,0.21,0.09
WS10M_MIN,2005,0.85,0.09,0.09,0.36,0.3,0.31,0.4,0.63,0.43,0.21,0.22,0.16,0.09
WS10M_MIN,2006,0.36,0.52,0.04,0.56,0.12,0.14,0.44,0.07,0.11,0.22,0.52,0.22,0.04
WS10M_MIN,2007,0.22,0.31,0.39,0.89,0.38,0.13,0.02,0.16,0.65,0.1,0.19,0.75,0.02
WS10M_MIN,2008,0.45,0.58,0.31,0.15,0.17,0.52,0.11,0.61,1.34,0.12,0.09,0.16,0.09
WS10M_MIN,2009,0.15,0.18,0.09,0.57,0.49,0.08,0.21,0.17,0.12,0.26,0.01,0.26,0.01
WS10M_MIN,2010,0.14,0.2,0.2,0.2,0.21,0.24,0.35,0.45,0.36,0.24,0.14,0.19,0.14
WS10M_MIN,2011,0.48,1.61,0.08,0.23,0.43,0.65,0.38,0.3,0.34,1.04,0.29,0.43,0.08
WS10M_MIN,2012,0.39,0.45,0.61,0.25,0.16,0.59,0.37,0.04,0.23,0.29,0.44,0.19,0.04
WS10M_MIN,2013,0.49,0.14,0.48,0.67,0.16,0.2,0.34,0.16,0.25,0.22,0.56,0.22,0.14
WS10M_MIN,2014,1.13,0.07,0.31,0.25,0.67,0.19,0.41,0.3,0.08,0.24,0.36,0.32,0.07
WS10M_MIN,2015,0.46,0.34,0.54,0.95,0.04,0.49,0.21,0.4,0.05,0.43,0.65,0.31,0.04
WS10M_MIN,2016,0.31,0.29,0.18,0.53,0.27,0.21,0.35,0.11,0.3,0.14,0.2,0.34,0.11
WS10M_MIN,2017,0.5,0.57,0.32,0.33,0.36,0.5,0.1,0.2,0.5,0.36,0.15,0.38,0.1
WS10M_MIN,2018,0.29,1.4,0.46,0.44,0.27,0.53,0.27,0.13,0.28,0.2,0.81,0.29,0.13
WS10M_MIN,2019,0.39,0.26,0.14,0.37,0.04,0.33,0.23,0.46,1.3,0.69,0.66,1.09,0.04
WS10M_MIN,2020,0.3,0.94,0.21,0.32,0.16,0.49,0.29,0.3,0.22,0.07,0.16,0.44,0.07
WS10M_MIN,2021,0.31,0.43,0.73,0.73,0.25,0.24,0.19,0.38,0.6,0.35,0.35,0.47,0.19
WS10M_MIN,2022,0.53,0.31,0.26,0.2,0.45,0.26,0.28,0.2,0.32,0.56,0.09,0.37,0.09
WS10M_MIN,2023,0.47,0.23,0.32,0.85,0.22,0.11,0.38,0.08,0.32,0.63,0.37,0.03,0.03
WS10M_MIN,2024,0.39,0.16,0.16,0.2,0.26,0.44,0.13,0.1,0.37,0.38,0.3,0.48,0.1
WS10M_MIN,2025,0.27,0.54,0.41,0.12,0.15,0.14,0.19,0.7,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_RANGE,2001,4.5,4.72,4.11,6.09,4.74,4.78,3.59,4.12,3.79,4.96,4.74,4.3,4.53
WS10M_RANGE,2002,4.76,5.56,5.13,5.68,5.06,4.38,4.16,4.18,4.61,4.32,4.56,3.92,4.68
WS10M_RANGE,2003,5.18,5.16,5.27,4.68,4.76,3.92,4.09,3.53,4.86,4.48,4.84,4.55,4.61
WS10M_RANGE,2004,5.23,4.74,5.7,6.01,5.27,4.55,3.57,4.51,4.92,5.06,3.94,5.41,4.91
WS10M_RANGE,2005,4.8,4.9,4.92,5.07,4.78,4.48,4.83,4.16,4.85,4.28,6.61,3.73,4.78
WS10M_RANGE,2006,5.14,4.74,4.23,4.74,4.85,4.16,4.47,4.45,3.89,5.07,4.77,4.66,4.6
WS10M_RANGE,2007,5.05,4.94,4.79,4.19,5.16,4.66,4.29,4.87,5.55,5.33,5.17,3.95,4.83
WS10M_RANGE,2008,4.51,5.25,5.85,5.21,5.07,4.91,4.65,4.51,4.17,4.32,5.03,5.07,4.88
WS10M_RANGE,2009,4.78,4.84,5.72,4.59,5.42,4.4,4.48,4.46,3.89,4.05,4.23,4.08,4.58
WS10M_RANGE,2010,4.0,2.9,4.31,4.87,4.41,4.63,3.88,4.79,5.08,4.91,4.55,3.47,4.32
WS10M_RANGE,2011,4.5,5.09,4.97,5.39,4.48,4.42,4.15,4.01,4.29,4.47,4.71,4.99,4.62
WS10M_RANGE,2012,6.43,4.68,5.89,5.46,5.15,4.38,3.46,3.28,4.51,5.01,4.46,4.16,4.74
WS10M_RANGE,2013,5.43,4.66,3.65,5.17,4.4,3.88,4.47,3.48,4.39,4.58,6.0,4.3,4.53
WS10M_RANGE,2014,5.66,5.4,5.45,5.7,4.1,4.42,4.15,3.64,4.19,5.08,4.52,3.58,4.65
WS10M_RANGE,2015,5.42,5.24,5.64,4.95,4.46,3.96,4.0,4.64,4.2,4.94,4.8,4.65,4.74
WS10M_RANGE,2016,4.54,5.25,4.99,5.71,4.57,5.34,4.06,3.52,4.08,4.27,4.48,4.36,4.59
WS10M_RANGE,2017,4.32,5.25,5.5,5.01,4.24,4.53,3.79,3.7,4.83,4.98,5.83,5.01,4.74
WS10M_RANGE,2018,4.59,4.22,3.72,4.39,4.06,4.21,3.64,3.56,4.55,4.82,3.97,4.17,4.16
WS10M_RANGE,2019,4.65,4.75,4.48,5.3,4.31,4.17,3.78,3.88,4.31,4.32,4.6,4.43,4.41
WS10M_RANGE,2020,4.63,4.26,5.38,4.28,4.47,4.43,4.32,4.02,4.42,4.85,5.09,4.75,4.58
WS10M_RANGE,2021,3.67,3.96,5.35,4.55,3.72,4.45,3.35,4.54,4.65,3.93,5.11,5.9,4.43
WS10M_RANGE,2022,5.09,6.14,5.06,5.73,5.12,4.47,3.84,4.17,4.1,4.49,4.82,4.62,4.79
WS10M_RANGE,2023,3.98,6.24,4.38,5.39,4.0,3.11,3.95,4.43,4.45,4.51,4.89,4.87,4.5
WS10M_RANGE,2024,3.48,5.63,4.86,5.4,5.45,5.7,3.31,4.17,3.65,4.9,4.91,4.74,4.68
WS10M_RANGE,2025,4.7,4.65,6.49,5.42,4.32,4.18,3.95,3.7,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M,2001,7.25,7.53,6.71,8.03,7.23,6.55,5.97,6.49,6.04,8.1,7.98,7.93,7.15
WS50M,2002,6.82,8.55,7.73,7.82,7.57,7.22,5.94,6.94,7.03,6.36,6.81,7.41,7.17
WS50M,2003,7.93,8.02,7.65,8.13,7.25,5.54,6.24,6.28,8.04,7.56,7.83,7.4,7.32
WS50M,2004,7.32,6.82,7.98,7.37,7.72,7.01,5.59,6.47,8.28,7.69,6.92,7.93,7.26
WS50M,2005,7.0,6.77,6.75,7.87,7.73,7.05,6.62,6.65,7.76,7.0,7.6,5.84,7.05
WS50M,2006,7.36,7.29,7.16,7.9,7.29,6.16,6.45,6.62,7.12,8.28,6.75,7.47,7.15
WS50M,2007,7.44,7.7,8.27,7.66,8.53,7.27,6.32,6.38,8.22,7.78,7.92,6.29,7.48
WS50M,2008,7.49,7.05,7.63,8.3,7.24,7.15,6.7,6.76,7.45,7.53,7.01,7.48,7.32
WS50M,2009,7.2,7.48,7.86,7.52,8.05,6.51,6.67,6.54,5.84,6.65,6.52,6.25,6.92
WS50M,2010,6.77,6.04,6.69,7.27,6.9,6.26,6.46,7.43,7.43,7.57,7.39,6.76,6.92
WS50M,2011,6.41,8.21,6.81,7.65,7.71,7.17,5.83,6.2,6.65,7.57,7.39,7.32,7.07
WS50M,2012,8.38,7.3,8.11,7.69,7.36,6.3,5.4,5.74,6.92,7.06,7.28,6.15,6.97
WS50M,2013,7.67,6.97,6.7,7.92,7.21,6.34,6.28,5.53,7.2,7.55,7.77,6.33,6.95
WS50M,2014,8.52,8.29,7.54,8.45,6.61,6.95,6.82,5.06,7.43,7.76,7.77,7.14,7.35
WS50M,2015,7.83,7.8,8.15,8.27,7.22,5.8,6.86,7.16,6.82,7.91,7.65,6.7,7.35
WS50M,2016,7.09,7.72,6.51,8.33,6.8,7.22,6.31,5.97,7.69,7.25,7.01,8.45,7.19
WS50M,2017,6.93,8.03,7.7,7.16,7.19,7.08,5.53,5.84,7.35,8.1,7.62,7.23,7.14
WS50M,2018,7.63,7.39,7.06,7.18,6.33,6.43,5.92,5.62,6.95,7.29,6.52,6.64,6.74
WS50M,2019,7.11,6.72,7.16,7.36,6.89,6.36,5.49,6.29,7.76,8.1,6.9,6.99,6.93
WS50M,2020,6.85,7.49,7.5,7.05,6.97,7.64,5.7,6.29,7.15,7.4,7.73,6.8,7.04
WS50M,2021,6.46,7.03,8.34,7.29,6.61,5.9,5.41,7.01,7.37,6.81,7.32,7.4,6.91
WS50M,2022,7.9,8.34,7.94,8.77,7.42,7.53,6.58,5.74,6.61,7.49,7.57,7.6,7.45
WS50M,2023,6.6,7.65,7.69,8.3,7.11,5.72,5.58,6.0,6.67,7.14,7.47,6.88,6.89
WS50M,2024,6.61,7.44,7.98,8.31,7.19,7.13,5.29,6.26,6.95,7.79,7.17,6.98,7.09
WS50M,2025,8.36,7.92,8.13,7.43,7.29,6.17,5.68,6.06,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MAX,2001,17.62,16.71,14.12,18.1,16.82,17.66,13.0,12.79,12.63,19.15,17.19,18.71,19.15
WS50M_MAX,2002,14.55,20.78,20.74,16.89,20.37,14.42,14.79,18.04,12.48,15.04,18.09,15.46,20.78
WS50M_MAX,2003,16.5,19.37,18.2,18.25,18.1,14.66,11.8,16.56,17.97,16.57,17.97,16.09,19.37
WS50M_MAX,2004,17.07,14.66,18.24,16.7,15.34,13.76,11.46,16.42,17.89,17.11,14.96,20.25,20.25
WS50M_MAX,2005,16.88,14.49,16.57,14.63,16.83,17.08,17.53,12.33,17.25,13.59,20.35,14.31,20.35
WS50M_MAX,2006,17.12,13.34,15.97,15.11,13.78,14.97,14.15,12.43,14.52,17.86,13.49,14.47,17.86
WS50M_MAX,2007,14.29,16.66,16.38,14.48,17.66,15.63,18.33,13.01,15.6,17.54,16.0,15.7,18.33
WS50M_MAX,2008,17.36,17.66,17.19,21.35,15.69,17.35,17.92,16.32,15.29,17.75,14.83,16.24,21.35
WS50M_MAX,2009,18.16,14.41,20.53,15.51,19.28,16.09,17.17,13.99,16.86,15.95,12.66,13.27,20.53
WS50M_MAX,2010,15.65,13.0,12.13,14.37,15.83,17.45,14.79,15.11,16.98,23.35,14.79,13.58,23.35
WS50M_MAX,2011,15.06,18.94,18.87,15.72,19.45,15.23,13.64,15.02,17.12,17.3,15.52,16.45,19.45
WS50M_MAX,2012,18.42,17.43,19.56,18.69,15.61,14.67,10.47,12.88,15.38,17.89,16.8,13.33,19.56
WS50M_MAX,2013,17.76,15.78,15.62,17.09,15.59,12.88,14.06,14.32,14.03,18.01,16.3,16.29,18.01
WS50M_MAX,2014,18.07,17.98,17.47,16.86,13.21,15.53,13.05,12.8,14.78,15.68,16.2,14.29,18.07
WS50M_MAX,2015,17.73,16.61,18.84,18.73,15.1,14.5,17.55,15.89,15.29,19.01,16.75,14.6,19.01
WS50M_MAX,2016,17.43,17.52,15.46,17.22,14.57,15.28,14.3,12.62,16.73,15.83,21.17,19.87,21.17
WS50M_MAX,2017,15.32,15.23,22.03,13.59,14.79,15.42,11.61,12.55,14.92,17.1,19.21,19.84,22.03
WS50M_MAX,2018,15.61,13.83,18.67,15.4,13.74,14.38,13.13,11.92,15.0,16.94,13.04,14.19,18.67
WS50M_MAX,2019,16.89,19.49,17.64,23.46,16.55,11.57,12.76,12.85,16.64,16.59,13.55,14.23,23.46
WS50M_MAX,2020,16.55,16.59,15.36,13.97,14.05,14.84,14.02,14.47,16.05,18.05,17.38,20.37,20.37
WS50M_MAX,2021,16.97,16.72,17.37,15.88,15.29,14.52,12.93,15.78,14.69,16.52,15.15,18.74,18.74
WS50M_MAX,2022,17.13,20.8,19.0,17.28,22.27,14.61,14.09,13.76,15.28,14.3,19.12,16.28,22.27
WS50M_MAX,2023,15.57,18.57,19.04,18.05,14.83,10.42,12.79,15.26,18.28,15.36,16.07,16.61,19.04
WS50M_MAX,2024,14.46,16.67,16.7,19.44,18.23,14.6,12.95,13.27,14.41,16.65,16.63,18.88,19.44
WS50M_MAX,2025,18.19,20.39,18.75,16.11,17.75,14.04,13.47,11.41,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MIN,2001,0.4,0.38,0.03,0.64,0.45,0.33,0.45,0.55,0.49,0.34,0.7,1.24,0.03
WS50M_MIN,2002,0.39,0.54,0.56,0.94,0.4,0.59,0.34,0.25,0.44,0.35,0.32,0.23,0.23
WS50M_MIN,2003,0.16,0.62,0.26,0.24,0.19,0.11,0.83,0.41,0.32,1.11,0.68,0.18,0.11
WS50M_MIN,2004,0.51,0.6,0.13,0.45,0.29,0.25,0.51,0.48,0.81,0.29,0.38,0.26,0.13
WS50M_MIN,2005,0.91,0.09,0.1,0.52,0.42,0.47,0.38,0.78,0.46,0.25,0.29,0.17,0.09
WS50M_MIN,2006,0.43,0.74,0.01,0.76,0.18,0.18,0.56,0.28,0.13,0.28,0.7,0.29,0.01
WS50M_MIN,2007,0.3,0.31,0.41,1.2,0.47,0.21,0.04,0.26,0.89,0.11,0.29,0.83,0.04
WS50M_MIN,2008,0.56,0.77,0.38,0.16,0.13,0.56,0.17,0.61,1.42,0.12,0.11,0.24,0.11
WS50M_MIN,2009,0.14,0.24,0.1,0.82,0.54,0.23,0.36,0.36,0.15,0.47,0.03,0.33,0.03
WS50M_MIN,2010,0.18,0.25,0.28,0.39,0.35,0.27,0.36,0.57,0.3,0.3,0.21,0.2,0.18
WS50M_MIN,2011,0.62,2.5,0.16,0.03,0.42,0.75,0.45,0.33,0.39,1.3,0.41,0.55,0.03
WS50M_MIN,2012,0.51,0.55,0.46,0.27,0.15,0.79,0.27,0.06,0.09,0.31,0.5,0.24,0.06
WS50M_MIN,2013,0.64,0.23,0.63,0.81,0.18,0.24,0.46,0.24,0.33,0.33,0.79,0.25,0.18
WS50M_MIN,2014,1.21,0.09,0.42,0.29,1.12,0.28,0.51,0.35,0.16,0.34,0.46,0.41,0.09
WS50M_MIN,2015,0.6,0.37,0.39,1.28,0.03,0.55,0.27,0.5,0.24,0.61,1.04,0.36,0.03
WS50M_MIN,2016,0.28,0.34,0.25,0.77,0.33,0.25,0.29,0.16,0.49,0.11,0.23,0.34,0.11
WS50M_MIN,2017,0.63,0.6,0.45,0.25,0.39,0.44,0.17,0.12,0.65,0.45,0.2,0.45,0.12
WS50M_MIN,2018,0.37,1.6,0.51,0.59,0.42,0.92,0.4,0.15,0.4,0.17,0.68,0.31,0.15
WS50M_MIN,2019,0.47,0.36,0.21,0.48,0.06,0.43,0.33,0.77,1.74,0.94,0.87,1.22,0.06
WS50M_MIN,2020,0.33,1.04,0.3,0.47,0.13,0.54,0.38,0.38,0.21,0.08,0.19,0.56,0.08
WS50M_MIN,2021,0.35,0.48,0.97,1.01,0.31,0.24,0.25,0.55,0.82,0.54,0.47,0.82,0.24
WS50M_MIN,2022,0.7,0.4,0.33,0.27,0.46,0.34,0.37,0.25,0.4,0.75,0.12,0.49,0.12
WS50M_MIN,2023,0.72,0.3,0.4,0.93,0.24,0.21,0.53,0.16,0.35,0.93,0.49,0.05,0.05
WS50M_MIN,2024,0.42,0.21,0.21,0.27,0.33,0.56,0.13,0.12,0.34,0.49,0.34,0.67,0.12
WS50M_MIN,2025,0.35,0.71,0.4,0.18,0.48,0.2,0.27,0.75,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_RANGE,2001,5.8,5.26,5.38,7.61,6.42,5.96,4.84,5.1,4.59,5.76,6.31,5.18,5.68
WS50M_RANGE,2002,6.1,6.96,5.95,6.75,6.05,5.23,5.57,5.26,5.67,5.16,5.64,4.96,5.76
WS50M_RANGE,2003,5.71,6.21,5.85,6.13,6.37,5.75,5.35,4.43,5.66,5.57,6.11,5.85,5.74
WS50M_RANGE,2004,6.05,5.79,6.78,7.26,6.03,5.03,4.94,5.42,6.18,6.06,5.1,6.68,5.94
WS50M_RANGE,2005,6.12,5.78,5.8,5.86,5.65,5.93,6.02,4.63,5.74,5.33,8.11,4.84,5.81
WS50M_RANGE,2006,6.41,5.52,4.87,5.76,5.94,4.81,5.51,5.6,4.61,6.08,6.3,5.9,5.61
WS50M_RANGE,2007,6.27,5.7,6.03,5.2,6.24,5.8,5.63,5.95,6.63,6.59,6.22,4.68,5.91
WS50M_RANGE,2008,5.4,6.3,6.77,6.37,6.47,6.12,5.91,5.5,4.94,5.36,6.18,5.9,5.93
WS50M_RANGE,2009,6.03,5.74,6.75,5.73,6.61,5.36,5.23,5.45,5.19,4.92,5.21,5.18,5.62
WS50M_RANGE,2010,5.08,4.42,5.33,6.05,5.5,5.99,4.59,5.81,6.27,6.09,5.7,4.48,5.44
WS50M_RANGE,2011,5.68,5.82,6.03,6.52,5.77,5.18,5.53,5.25,5.57,5.7,5.75,6.0,5.73
WS50M_RANGE,2012,7.31,5.77,7.22,6.41,6.72,5.66,5.02,4.71,5.45,5.97,5.61,5.38,5.94
WS50M_RANGE,2013,6.36,5.86,4.75,5.97,4.7,5.22,5.64,4.52,5.1,5.37,7.24,5.35,5.5
WS50M_RANGE,2014,6.18,6.5,6.71,7.01,5.39,6.09,5.27,4.96,4.96,5.98,5.45,4.3,5.73
WS50M_RANGE,2015,6.35,5.88,6.68,5.97,5.78,5.38,5.35,5.78,5.48,5.95,6.01,5.8,5.87
WS50M_RANGE,2016,5.57,6.13,6.21,6.71,6.06,5.79,5.52,4.33,5.15,5.55,6.27,5.19,5.7
WS50M_RANGE,2017,5.55,6.09,6.37,5.94,5.32,5.58,5.17,4.97,5.82,6.36,7.14,6.33,5.88
WS50M_RANGE,2018,5.89,5.11,4.48,5.31,5.61,5.28,4.87,4.96,5.31,5.98,4.91,5.23,5.25
WS50M_RANGE,2019,5.74,5.57,5.25,6.27,5.55,4.95,5.32,4.44,5.02,4.89,5.26,5.42,5.3
WS50M_RANGE,2020,5.72,4.85,6.26,5.26,5.17,5.44,5.67,5.09,5.75,5.73,6.73,6.09,5.65
WS50M_RANGE,2021,4.73,4.66,6.3,5.44,4.78,6.06,4.56,5.52,5.84,5.18,6.83,7.32,5.6
WS50M_RANGE,2022,6.08,7.04,6.16,6.65,6.36,5.42,4.58,5.52,5.18,5.01,6.11,5.52,5.79
WS50M_RANGE,2023,4.7,7.52,5.48,6.89,5.49,4.19,4.87,5.39,5.19,5.21,5.98,6.44,5.6
WS50M_RANGE,2024,4.46,6.57,5.84,6.22,7.03,6.96,4.68,4.98,4.78,6.01,5.98,5.73,5.76
WS50M_RANGE,2025,5.29,5.77,7.68,6.42,5.88,5.45,5.15,4.81,-999.0,-999.0,-999.0,-999.0,-999.0
