-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2001 through 12/31/2025 in LST
Location: Latitude  38.8952   Longitude -77.0364 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 70.81 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M_MAX,2002,11.07,13.35,12.77,11.23,10.66,9.0,7.39,9.32,10.89,9.05,10.39,11.8,13.35
WS10M_MAX,2003,10.82,13.72,12.64,10.99,10.26,12.07,6.49,5.94,18.5,11.35,13.92,12.62,18.5
WS10M_MAX,2004,10.95,10.26,10.93,12.87,8.31,8.98,7.23,7.49,13.02,8.08,12.7,13.99,13.99
WS10M_MAX,2005,12.85,11.74,14.45,11.03,12.35,6.8,11.2,8.63,9.03,9.16,12.52,10.53,14.45
WS10M_MAX,2006,14.4,13.4,11.62,10.82,10.55,8.82,7.21,7.35,15.41,12.47,13.42,12.32,15.41
WS10M_MAX,2007,11.59,12.38,11.69,15.33,9.46,9.95,9.26,6.76,9.08,8.84,10.54,13.27,15.33
WS10M_MAX,2008,11.48,15.43,12.86,10.08,13.28,6.79,6.41,7.58,12.6,12.76,10.11,16.41,16.41
WS10M_MAX,2009,10.55,12.53,12.14,11.31,9.62,8.37,6.12,6.33,9.62,11.14,11.07,10.68,12.53
WS10M_MAX,2010,14.03,14.4,14.17,9.19,10.8,7.82,7.85,7.63,12.04,10.69,10.04,13.91,14.4
WS10M_MAX,2011,10.53,17.5,12.03,17.57,9.27,8.37,6.15,17.42,10.68,10.61,10.42,11.9,17.57
WS10M_MAX,2012,12.24,12.76,11.18,10.42,8.89,8.22,7.88,8.02,11.32,17.07,8.8,12.67,17.07
WS10M_MAX,2013,13.43,12.2,13.54,9.86,9.92,10.63,5.97,6.85,7.18,10.76,10.48,9.87,13.54
WS10M_MAX,2014,12.5,11.92,15.25,12.51,10.75,7.48,8.67,6.88,7.88,10.06,11.66,10.54,15.25
WS10M_MAX,2015,11.48,16.54,11.9,11.08,7.47,9.05,5.85,7.06,7.97,10.68,9.1,9.43,16.54
WS10M_MAX,2016,14.51,14.73,11.74,14.04,9.3,11.93,6.1,5.63,10.32,11.27,13.23,12.04,14.73
WS10M_MAX,2017,15.66,15.46,12.35,11.41,9.62,8.9,8.08,8.61,8.1,12.42,12.7,10.91,15.66
WS10M_MAX,2018,12.69,11.39,18.01,13.6,10.9,9.89,10.05,6.32,9.35,11.84,11.17,11.17,18.01
WS10M_MAX,2019,13.94,13.06,10.93,12.52,8.42,10.16,9.26,6.44,7.37,14.41,12.96,9.46,14.41
WS10M_MAX,2020,11.23,14.35,10.48,13.72,11.1,8.07,6.64,12.02,7.75,9.61,10.93,13.17,14.35
WS10M_MAX,2021,11.11,9.54,11.21,11.39,9.06,6.33,6.83,8.93,11.15,12.05,12.07,12.15,12.15
WS10M_MAX,2022,11.64,14.23,13.79,9.98,11.48,9.68,6.96,5.94,10.0,10.84,9.89,13.97,14.23
WS10M_MAX,2023,10.06,12.22,13.21,14.9,9.54,10.67,6.71,8.55,13.45,10.4,10.96,12.03,14.9
WS10M_MAX,2024,16.25,12.62,12.0,10.91,7.4,8.18,7.96,10.86,7.59,9.5,12.81,12.05,16.25
WS10M_MAX,2025,12.21,14.22,12.07,12.53,10.7,6.82,5.72,7.12,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_MIN,2001,0.3,0.49,0.34,0.22,0.11,0.16,0.27,0.44,0.19,0.75,0.25,0.08,0.08
WS10M_MIN,2002,0.87,0.33,0.04,0.3,0.16,0.34,0.1,0.6,0.16,0.42,0.32,0.19,0.04
WS10M_MIN,2003,0.38,0.19,0.17,0.44,0.14,0.18,0.57,0.34,0.12,0.22,0.26,0.35,0.12
WS10M_MIN,2004,0.17,0.07,0.32,0.51,0.3,0.26,0.17,0.1,0.23,0.11,0.08,0.26,0.07
WS10M_MIN,2005,0.39,0.05,0.15,0.4,0.1,0.17,0.07,0.12,0.09,0.14,0.34,0.44,0.05
WS10M_MIN,2006,0.96,0.86,0.32,0.04,0.13,0.2,0.19,0.09,0.39,0.27,0.11,0.4,0.04
WS10M_MIN,2007,0.13,0.32,0.44,0.12,0.12,0.21,0.24,0.25,0.35,0.16,0.26,0.21,0.12
WS10M_MIN,2008,0.46,0.42,0.53,0.23,0.52,0.09,0.32,0.28,0.16,0.67,0.31,0.27,0.09
WS10M_MIN,2009,0.6,0.47,0.14,0.42,0.2,0.21,0.11,0.24,0.06,0.18,0.43,0.39,0.06
WS10M_MIN,2010,0.73,0.58,0.13,0.41,0.35,0.12,0.21,0.05,0.26,0.28,0.16,0.3,0.05
WS10M_MIN,2011,0.27,0.42,0.47,0.18,0.21,0.11,0.09,0.19,0.43,0.16,0.27,0.2,0.09
WS10M_MIN,2012,0.16,0.29,0.35,0.1,0.23,0.16,0.22,0.11,0.1,0.39,0.4,0.56,0.1
WS10M_MIN,2013,0.05,0.5,0.26,0.24,0.13,0.06,0.16,0.12,0.29,0.34,0.99,0.1,0.05
WS10M_MIN,2014,0.42,0.31,0.57,0.52,0.18,0.12,0.22,0.08,0.36,0.58,0.17,0.15,0.08
WS10M_MIN,2015,0.04,0.25,0.38,0.33,0.52,0.23,0.29,0.15,0.11,0.17,0.05,0.25,0.04
WS10M_MIN,2016,0.08,0.24,0.32,0.1,0.3,0.23,0.12,0.04,0.12,0.07,0.16,0.31,0.04
WS10M_MIN,2017,0.38,0.54,0.29,0.56,0.15,0.1,0.39,0.14,0.09,0.15,0.16,0.34,0.09
WS10M_MIN,2018,0.2,0.17,0.3,0.4,0.29,0.32,0.15,0.08,0.3,0.43,0.23,0.29,0.08
WS10M_MIN,2019,0.36,0.19,0.21,0.31,0.16,0.27,0.24,0.06,0.07,0.59,0.28,0.04,0.04
WS10M_MIN,2020,0.23,0.24,0.08,0.14,0.28,0.28,0.24,0.31,0.14,0.25,0.05,0.33,0.05
WS10M_MIN,2021,0.38,0.13,0.21,0.33,0.25,0.48,0.22,0.22,0.32,0.32,0.87,0.13,0.13
WS10M_MIN,2022,0.33,0.31,0.43,0.31,0.29,0.17,0.14,0.28,0.37,0.27,0.15,0.55,0.14
WS10M_MIN,2023,0.26,0.33,0.37,0.17,0.13,0.27,0.07,0.12,0.16,0.32,0.57,0.39,0.07
WS10M_MIN,2024,0.39,0.36,0.66,0.29,0.24,0.38,0.1,0.15,0.47,0.31,0.7,0.32,0.1
WS10M_MIN,2025,0.23,0.55,0.32,0.52,0.29,0.19,0.09,0.06,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_RANGE,2001,3.69,4.06,4.86,3.64,3.31,2.94,3.27,2.44,3.07,3.51,3.52,4.02,3.53
WS10M_RANGE,2002,3.74,4.96,4.43,4.33,3.69,3.05,3.06,3.13,3.17,3.11,4.37,4.07,3.75
WS10M_RANGE,2003,4.67,4.81,4.37,3.66,3.8,2.99,2.78,2.0,4.12,3.53,3.95,4.38,3.75
WS10M_RANGE,2004,4.65,3.79,4.0,4.4,2.72,2.73,2.8,2.66,3.48,3.22,3.75,4.62,3.57
WS10M_RANGE,2005,4.28,3.94,4.55,4.62,3.66,2.72,2.95,2.75,2.94,3.57,4.01,3.97,3.66
WS10M_RANGE,2006,4.2,4.51,4.02,5.04,3.91,3.14,2.71,2.99,3.61,4.13,3.37,3.77,3.78
WS10M_RANGE,2007,4.96,4.55,4.13,4.28,3.16,3.0,3.04,2.96,2.87,3.11,3.58,4.16,3.64
WS10M_RANGE,2008,3.74,4.95,4.96,3.68,4.79,2.86,2.49,3.07,3.63,3.32,3.74,4.78,3.83
WS10M_RANGE,2009,4.38,4.51,3.83,4.52,3.86,3.07,2.94,2.88,3.04,3.87,3.26,4.12,3.69
WS10M_RANGE,2010,4.0,4.27,4.17,3.55,3.24,2.94,2.93,2.84,3.95,3.45,3.47,3.91,3.56
WS10M_RANGE,2011,4.04,5.64,3.94,4.74,3.02,2.7,2.81,3.98,2.95,3.41,3.76,4.11,3.75
WS10M_RANGE,2012,4.28,4.83,3.68,3.81,3.03,3.16,2.72,2.71,3.14,3.51,2.87,4.01,3.47
WS10M_RANGE,2013,3.94,4.78,4.35,4.09,3.21,3.31,2.63,2.65,2.67,3.63,4.0,3.47,3.55
WS10M_RANGE,2014,4.86,4.87,4.75,4.25,3.26,2.75,2.83,2.69,3.19,3.49,4.51,3.5,3.74
WS10M_RANGE,2015,4.04,5.54,4.38,4.37,2.78,3.2,2.65,2.87,3.18,2.82,3.61,3.59,3.57
WS10M_RANGE,2016,4.41,4.81,4.23,4.81,3.2,3.24,2.76,2.69,3.23,3.28,3.43,4.11,3.68
WS10M_RANGE,2017,4.29,4.85,4.69,3.87,4.08,3.34,3.17,2.78,3.0,3.88,3.58,4.28,3.81
WS10M_RANGE,2018,4.17,3.9,4.25,4.74,3.23,3.09,2.94,2.68,2.97,4.07,3.9,3.67,3.63
WS10M_RANGE,2019,4.46,3.89,4.01,4.66,3.28,3.54,2.4,2.66,3.35,3.97,4.06,3.74,3.66
WS10M_RANGE,2020,4.51,4.21,4.36,5.42,4.12,2.8,2.63,2.7,3.14,3.29,4.23,3.95,3.78
WS10M_RANGE,2021,3.91,3.92,4.79,3.72,3.56,2.62,2.96,2.7,3.53,3.95,3.69,3.84,3.6
WS10M_RANGE,2022,4.34,4.64,4.75,4.4,3.74,3.33,3.01,2.42,2.87,3.45,3.75,3.41,3.67
WS10M_RANGE,2023,3.96,4.81,5.03,4.28,3.39,3.15,2.7,3.45,3.06,3.56,3.47,3.29,3.67
WS10M_RANGE,2024,4.67,4.01,4.28,4.13,2.95,3.09,3.12,3.09,2.87,3.12,3.87,3.77,3.58
WS10M_RANGE,2025,4.26,4.36,4.88,4.36,4.05,2.69,2.35,2.56,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M,2001,6.18,6.81,7.62,6.14,5.19,4.86,5.03,4.34,5.22,6.69,6.35,6.33,5.89
WS50M,2002,6.89,7.62,7.1,6.71,6.27,4.77,4.88,4.76,5.6,5.65,6.8,6.84,6.15
WS50M,2003,6.99,6.82,6.3,6.74,5.31,5.34,4.92,4.17,5.92,5.96,6.49,7.6,6.04
WS50M,2004,7.51,6.72,6.73,6.75,5.33,4.77,4.64,4.63,5.26,5.14,6.24,7.1,5.9
WS50M,2005,6.8,6.2,6.62,6.55,5.66,5.03,4.17,4.24,4.84,6.16,6.98,6.18,5.78
WS50M,2006,7.52,7.02,6.87,6.12,5.59,4.93,4.39,4.61,5.5,6.42,6.42,6.25,5.96
WS50M,2007,7.03,7.42,7.42,7.02,5.26,4.59,4.63,4.15,4.82,5.55,6.47,6.24,5.87
WS50M,2008,6.62,6.9,7.23,5.9,6.36,4.61,4.09,4.49,5.38,5.91,6.17,7.21,5.9
WS50M,2009,6.07,7.74,6.38,6.89,5.58,4.91,4.52,4.07,5.55,6.14,6.41,7.0,5.92
WS50M,2010,7.29,7.83,7.2,5.96,5.88,5.16,4.49,4.48,5.73,6.68,6.37,7.77,6.23
WS50M,2011,6.32,7.41,6.98,7.51,5.47,4.66,4.15,5.35,4.77,5.97,6.46,6.16,5.92
WS50M,2012,7.2,6.66,6.44,6.52,5.1,5.18,4.21,4.05,4.89,6.05,6.06,6.54,5.74
WS50M,2013,6.31,6.87,7.32,6.75,6.09,5.11,4.72,4.56,4.67,5.76,6.89,6.02,5.92
WS50M,2014,6.87,6.4,7.32,6.76,5.32,4.79,4.82,4.31,4.78,6.54,6.87,6.12,5.91
WS50M,2015,6.78,6.9,6.57,6.79,5.28,5.35,4.22,4.52,5.03,6.24,6.1,5.84,5.79
WS50M,2016,7.12,7.47,6.73,6.62,4.73,5.37,4.19,4.46,5.58,6.12,6.4,6.93,5.97
WS50M,2017,6.9,7.36,7.61,6.7,6.38,5.51,4.44,4.33,5.1,5.82,6.32,6.05,6.03
WS50M,2018,7.35,6.7,7.81,7.19,5.27,4.92,4.76,4.49,5.27,6.06,6.7,6.05,6.04
WS50M,2019,7.2,6.25,6.83,6.84,5.65,5.7,4.05,4.1,4.79,6.28,6.35,5.84,5.82
WS50M,2020,6.77,6.61,6.51,7.27,6.6,5.25,4.12,4.67,5.01,5.26,6.55,6.89,5.95
WS50M,2021,6.33,6.8,6.79,6.57,5.58,5.1,4.51,3.97,5.51,5.81,6.48,6.05,5.78
WS50M,2022,7.26,7.17,7.51,6.81,5.88,5.14,4.37,4.3,5.39,6.09,6.62,6.15,6.05
WS50M,2023,6.73,7.26,7.48,6.28,5.18,5.37,4.03,4.88,5.06,5.44,6.17,5.91,5.81
WS50M,2024,6.73,6.16,7.13,6.49,4.98,5.16,4.23,4.57,5.23,5.39,6.61,6.26,5.74
WS50M,2025,7.39,7.1,7.64,7.24,5.93,4.48,3.86,4.35,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MAX,2001,13.89,15.24,17.97,13.17,10.33,10.5,11.67,9.9,12.17,12.47,13.49,15.61,17.97
WS50M_MAX,2002,14.12,16.84,15.99,14.51,14.51,11.7,9.9,11.97,13.59,11.97,13.53,15.95,16.84
WS50M_MAX,2003,13.84,17.4,17.35,14.91,13.32,15.74,9.41,9.59,24.18,14.63,18.09,17.86,24.18
WS50M_MAX,2004,14.01,13.62,14.58,16.46,12.08,11.77,9.15,10.63,16.74,10.46,16.16,18.17,18.17
WS50M_MAX,2005,16.22,15.0,18.25,14.79,15.49,9.61,14.76,11.41,11.79,12.17,15.89,13.28,18.25
WS50M_MAX,2006,18.58,17.33,14.62,14.39,13.79,10.74,9.82,9.03,20.08,16.15,18.1,17.4,20.08
WS50M_MAX,2007,14.5,15.73,16.21,20.38,12.5,12.63,12.55,9.85,11.26,11.19,15.18,16.83,20.38
WS50M_MAX,2008,15.14,19.72,17.64,13.43,16.99,9.88,8.24,9.73,16.46,16.64,12.8,20.75,20.75
WS50M_MAX,2009,14.17,16.69,15.16,15.63,12.66,11.42,8.84,7.88,12.52,14.28,14.64,15.3,16.69
WS50M_MAX,2010,19.38,17.96,18.64,12.53,14.37,11.43,9.98,10.46,16.71,14.36,13.29,19.01,19.38
WS50M_MAX,2011,13.2,21.93,15.78,22.4,11.79,10.93,9.57,22.53,13.14,13.93,13.6,14.94,22.53
WS50M_MAX,2012,15.81,16.36,13.9,13.26,10.91,10.39,10.38,10.13,15.29,22.03,12.36,17.32,22.03
WS50M_MAX,2013,19.15,16.1,16.88,13.19,12.88,14.47,8.23,9.2,9.26,14.49,15.54,12.7,19.15
WS50M_MAX,2014,15.87,15.0,19.21,15.12,14.84,10.71,10.86,9.13,10.95,14.64,14.9,14.04,19.21
WS50M_MAX,2015,14.91,20.51,15.12,14.34,10.66,11.56,9.04,8.41,10.54,14.35,11.9,12.45,20.51
WS50M_MAX,2016,18.31,19.98,15.41,18.47,11.68,14.99,8.73,8.06,13.05,14.06,16.37,14.84,19.98
WS50M_MAX,2017,19.64,18.8,15.95,14.61,14.43,11.72,10.46,10.67,9.98,15.29,16.78,15.59,19.64
WS50M_MAX,2018,15.96,13.65,22.74,17.31,13.8,12.28,13.12,8.76,11.82,15.52,14.27,15.97,22.74
WS50M_MAX,2019,17.19,16.7,14.46,15.94,10.34,13.64,11.6,8.15,9.31,18.46,17.29,12.9,18.46
WS50M_MAX,2020,16.57,17.79,13.28,18.92,14.16,10.24,8.7,14.99,11.78,12.23,15.11,18.45,18.92
WS50M_MAX,2021,13.71,13.82,15.38,14.92,12.96,9.62,9.03,11.42,14.57,15.26,15.21,16.0,16.0
WS50M_MAX,2022,15.97,17.63,17.08,12.77,14.69,11.94,8.68,9.57,13.08,14.16,13.61,17.01,17.63
WS50M_MAX,2023,12.94,15.62,16.31,19.45,12.43,13.54,9.69,10.87,17.29,13.03,15.11,15.77,19.45
WS50M_MAX,2024,22.08,16.63,15.3,14.37,9.34,10.4,9.99,14.53,10.19,12.02,16.05,15.35,22.08
WS50M_MAX,2025,15.52,18.63,15.5,16.37,14.49,9.83,8.35,8.63,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MIN,2001,0.39,0.77,0.5,0.31,0.23,0.13,0.41,0.34,0.26,0.95,0.29,0.13,0.13
WS50M_MIN,2002,0.95,0.41,0.07,0.5,0.15,0.36,0.13,0.82,0.23,0.57,0.37,0.23,0.07
WS50M_MIN,2003,0.45,0.23,0.24,0.59,0.16,0.15,0.47,0.42,0.19,0.3,0.21,0.47,0.15
WS50M_MIN,2004,0.21,0.13,0.45,0.83,0.29,0.19,0.35,0.17,0.28,0.08,0.11,0.31,0.08
WS50M_MIN,2005,0.66,0.14,0.21,0.5,0.17,0.16,0.12,0.15,0.14,0.21,0.43,0.44,0.12
WS50M_MIN,2006,1.2,1.09,0.33,0.09,0.1,0.17,0.28,0.14,0.47,0.23,0.09,0.48,0.09
WS50M_MIN,2007,0.17,0.45,0.5,0.17,0.21,0.32,0.43,0.18,0.46,0.21,0.37,0.27,0.17
WS50M_MIN,2008,0.6,0.43,0.63,0.3,0.72,0.08,0.43,0.44,0.05,0.75,0.41,0.3,0.05
WS50M_MIN,2009,0.53,0.55,0.22,0.52,0.27,0.28,0.13,0.3,0.39,0.13,0.6,0.44,0.13
WS50M_MIN,2010,1.01,0.72,0.15,0.38,0.4,0.16,0.23,0.11,0.5,0.45,0.18,0.36,0.11
WS50M_MIN,2011,0.35,0.61,0.55,0.22,0.2,0.2,0.12,0.16,0.58,0.14,0.31,0.13,0.12
WS50M_MIN,2012,0.28,0.42,0.43,0.13,0.08,0.18,0.29,0.22,0.17,0.54,0.58,0.93,0.08
WS50M_MIN,2013,0.07,0.75,0.33,0.38,0.09,0.05,0.2,0.28,0.16,0.27,1.24,0.1,0.05
WS50M_MIN,2014,0.55,0.34,0.77,0.57,0.05,0.05,0.34,0.23,0.14,0.37,0.27,0.27,0.05
WS50M_MIN,2015,0.07,0.35,0.48,0.45,0.5,0.35,0.4,0.17,0.15,0.2,0.05,0.33,0.05
WS50M_MIN,2016,0.12,0.32,0.17,0.07,0.25,0.38,0.16,0.15,0.15,0.13,0.2,0.39,0.07
WS50M_MIN,2017,0.41,0.65,0.66,0.77,0.23,0.09,0.31,0.07,0.12,0.16,0.15,0.28,0.07
WS50M_MIN,2018,0.25,0.39,0.47,0.54,0.25,0.4,0.31,0.09,0.37,0.57,0.29,0.42,0.09
WS50M_MIN,2019,0.59,0.25,0.44,0.45,0.2,0.36,0.32,0.08,0.07,1.02,0.32,0.06,0.06
WS50M_MIN,2020,0.3,0.34,0.17,0.16,0.37,0.4,0.29,0.46,0.03,0.28,0.11,0.35,0.03
WS50M_MIN,2021,0.47,0.17,0.34,0.46,0.33,0.73,0.32,0.18,0.42,0.36,1.14,0.4,0.17
WS50M_MIN,2022,0.31,0.4,0.56,0.47,0.47,0.21,0.11,0.56,0.46,0.34,0.19,0.69,0.11
WS50M_MIN,2023,0.38,0.27,0.28,0.16,0.2,0.42,0.1,0.3,0.2,0.39,0.65,0.61,0.1
WS50M_MIN,2024,0.56,0.38,0.82,0.47,0.27,0.4,0.08,0.17,0.61,0.39,0.79,0.37,0.08
WS50M_MIN,2025,0.24,0.8,0.42,0.88,0.36,0.13,0.18,0.21,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_RANGE,2001,4.97,5.63,6.16,5.32,5.12,4.73,4.88,4.28,4.41,4.75,5.55,5.4,5.1
WS50M_RANGE,2002,5.48,6.47,5.85,5.93,5.29,4.66,4.47,4.72,4.79,4.4,5.89,5.61,5.29
WS50M_RANGE,2003,5.8,6.27,6.04,5.35,5.19,4.65,4.07,3.97,5.64,4.7,5.38,5.65,5.22
WS50M_RANGE,2004,5.74,4.82,5.44,6.04,4.59,4.66,4.06,4.38,4.79,4.5,5.06,6.01,5.01
WS50M_RANGE,2005,5.67,5.33,5.91,6.14,4.91,3.94,4.49,4.5,4.35,4.51,5.56,5.77,5.09
WS50M_RANGE,2006,5.95,5.49,5.09,6.94,5.18,4.46,4.56,4.51,4.85,5.54,4.68,5.48,5.23
WS50M_RANGE,2007,6.38,5.6,5.62,5.69,5.12,4.63,4.39,4.53,4.5,4.49,5.01,5.61,5.13
WS50M_RANGE,2008,4.99,6.43,6.4,5.1,6.68,4.73,4.01,4.32,5.0,4.76,4.93,6.55,5.32
WS50M_RANGE,2009,5.93,5.85,5.26,6.36,5.6,4.68,4.71,4.72,3.77,5.22,4.77,5.68,5.21
WS50M_RANGE,2010,5.16,5.53,5.69,5.21,4.71,4.52,4.79,4.29,5.6,5.14,4.81,4.78,5.01
WS50M_RANGE,2011,5.6,7.61,5.36,5.93,4.26,4.21,4.73,5.29,4.34,4.58,5.4,6.11,5.27
WS50M_RANGE,2012,5.93,6.45,4.97,5.57,4.55,4.43,4.2,4.38,4.82,4.94,4.04,5.61,4.99
WS50M_RANGE,2013,5.5,5.92,5.06,5.67,4.4,5.45,4.18,4.01,4.59,5.1,5.64,4.99,5.03
WS50M_RANGE,2014,6.6,6.86,6.09,5.84,5.24,4.46,4.45,4.04,4.74,4.74,6.27,4.61,5.32
WS50M_RANGE,2015,5.53,6.76,5.91,5.79,4.68,4.35,4.79,4.63,4.25,4.17,5.03,5.32,5.09
WS50M_RANGE,2016,6.01,6.27,6.08,6.77,4.58,5.0,4.46,4.22,4.52,4.76,4.8,5.11,5.21
WS50M_RANGE,2017,5.47,6.61,5.63,5.59,5.08,4.6,4.34,4.06,4.14,5.52,5.16,5.65,5.15
WS50M_RANGE,2018,5.57,5.17,5.06,5.71,4.87,4.61,4.75,4.0,4.01,5.5,4.97,5.2,4.95
WS50M_RANGE,2019,5.63,5.47,5.29,6.33,4.79,4.97,4.18,4.17,4.58,5.26,5.5,5.44,5.13
WS50M_RANGE,2020,5.78,5.85,6.24,6.8,5.27,4.41,4.29,4.64,4.71,4.81,5.92,5.23,5.32
WS50M_RANGE,2021,4.86,5.46,6.75,5.56,5.7,4.43,4.71,4.18,5.11,5.13,5.07,6.12,5.26
WS50M_RANGE,2022,5.77,6.66,6.37,5.64,4.94,4.72,4.54,3.66,4.0,4.78,5.22,5.17,5.11
WS50M_RANGE,2023,5.33,6.25,6.36,6.38,4.86,4.23,4.57,4.8,4.42,4.91,5.46,5.33,5.23
WS50M_RANGE,2024,6.23,5.86,5.58,6.05,4.51,4.97,4.59,4.7,3.95,4.67,5.08,5.26,5.12
WS50M_RANGE,2025,5.5,5.52,6.31,5.48,5.13,4.59,4.34,3.7,-999.0,-999.0,-999.0,-999.0,-999.0
