-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2001 through 12/31/2025 in LST
Location: Latitude  38.5323   Longitude -98.3802 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 498.35 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M_MAX,2001,11.43,12.31,14.78,17.28,13.1,13.26,8.62,10.55,11.41,13.3,15.42,14.14,17.28
WS10M_MAX,2002,10.36,15.99,15.87,15.34,13.26,12.29,10.9,12.39,10.58,11.96,11.15,10.68,15.99
WS10M_MAX,2003,12.22,12.59,15.13,14.27,10.88,11.97,10.61,10.06,13.98,13.04,12.32,13.58,15.13
WS10M_MAX,2004,12.18,13.36,13.72,14.99,13.19,11.4,9.85,10.67,12.73,12.73,11.74,11.61,14.99
WS10M_MAX,2005,11.88,12.51,14.11,13.14,13.96,11.47,10.78,9.45,12.44,13.71,15.01,12.58,15.01
WS10M_MAX,2006,13.33,13.16,15.08,14.68,13.52,12.33,12.64,10.46,15.07,11.14,13.43,10.95,15.08
WS10M_MAX,2007,11.52,15.32,12.85,12.36,12.92,15.84,9.14,10.37,12.76,12.23,12.9,15.49,15.84
WS10M_MAX,2008,14.21,13.62,12.82,15.3,15.73,14.45,11.86,9.61,11.93,13.47,14.79,13.29,15.73
WS10M_MAX,2009,14.52,15.03,16.57,15.05,12.59,10.61,9.51,11.76,13.21,13.5,13.02,14.75,16.57
WS10M_MAX,2010,12.79,14.17,12.07,14.02,14.23,11.0,10.72,10.87,13.03,14.72,14.64,14.35,14.72
WS10M_MAX,2011,12.36,13.08,12.64,16.5,14.05,12.51,9.9,8.67,11.7,14.2,13.92,15.08,16.5
WS10M_MAX,2012,14.14,15.15,14.09,12.8,14.93,13.17,9.54,11.06,13.29,14.85,13.05,15.89,15.89
WS10M_MAX,2013,11.84,14.61,14.14,15.32,12.83,13.8,10.09,8.38,13.07,12.17,15.74,11.53,15.74
WS10M_MAX,2014,15.05,14.5,16.31,14.96,12.82,13.72,10.05,12.91,11.36,12.3,14.54,12.18,16.31
WS10M_MAX,2015,13.03,14.26,12.65,13.15,13.05,11.0,9.51,10.65,12.67,12.6,15.43,13.92,15.43
WS10M_MAX,2016,10.27,13.91,14.49,14.32,12.01,9.87,12.71,10.9,12.94,12.92,14.14,16.45,16.45
WS10M_MAX,2017,12.19,11.56,14.26,13.37,12.18,12.93,9.97,9.45,13.04,13.77,12.68,13.77,14.26
WS10M_MAX,2018,15.58,15.23,16.49,15.46,12.28,12.29,8.12,11.72,11.57,11.53,15.38,12.37,16.49
WS10M_MAX,2019,13.43,13.59,16.27,13.62,12.93,12.09,10.57,9.28,10.96,14.65,15.11,14.11,16.27
WS10M_MAX,2020,14.5,12.81,13.64,14.78,10.17,17.09,9.9,11.6,11.81,16.06,14.04,14.96,17.09
WS10M_MAX,2021,15.68,15.01,15.5,13.17,15.05,10.35,11.5,12.0,11.42,15.39,13.36,22.54,22.54
WS10M_MAX,2022,13.8,13.41,15.34,15.03,13.74,12.31,9.59,10.28,10.01,15.41,12.43,15.83,15.83
WS10M_MAX,2023,11.99,12.79,13.64,12.38,9.58,9.48,10.0,10.57,10.67,12.5,10.69,10.99,13.64
WS10M_MAX,2024,13.6,13.55,12.86,15.23,11.52,12.71,11.37,8.91,10.14,14.88,13.25,13.3,15.23
WS10M_MAX,2025,12.0,13.35,18.06,12.14,14.92,13.31,10.72,11.0,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_MIN,2001,0.52,0.33,0.02,0.14,0.14,0.2,0.33,0.03,0.39,0.37,0.22,0.3,0.02
WS10M_MIN,2002,0.27,0.23,0.03,0.21,0.31,0.83,0.93,0.18,0.04,0.42,0.3,0.31,0.03
WS10M_MIN,2003,0.41,0.15,0.3,0.27,0.4,0.45,0.43,0.28,0.31,0.29,0.4,0.05,0.05
WS10M_MIN,2004,0.28,0.28,0.38,0.15,0.48,0.31,0.32,0.28,0.17,0.36,0.23,0.42,0.15
WS10M_MIN,2005,0.07,0.26,0.22,0.2,0.38,0.2,0.06,0.31,0.42,0.25,0.58,0.4,0.06
WS10M_MIN,2006,0.25,0.24,0.48,0.12,0.21,0.29,0.38,0.3,0.05,0.63,0.49,0.29,0.05
WS10M_MIN,2007,0.75,0.85,0.14,0.48,0.69,0.21,0.01,0.12,0.81,0.25,0.28,0.23,0.01
WS10M_MIN,2008,0.1,0.14,0.62,0.5,0.29,0.07,0.23,0.61,0.37,0.53,0.21,0.27,0.07
WS10M_MIN,2009,0.3,0.68,0.23,0.13,0.46,0.16,0.08,0.22,0.19,0.46,0.13,0.43,0.08
WS10M_MIN,2010,0.08,0.31,0.25,0.36,0.14,0.17,0.29,0.34,0.22,0.33,0.45,0.21,0.08
WS10M_MIN,2011,0.1,0.59,0.28,0.24,0.05,0.34,0.02,0.35,0.33,0.05,0.14,0.1,0.02
WS10M_MIN,2012,0.53,0.04,0.4,0.15,0.2,0.32,0.69,0.32,0.43,0.33,0.3,0.42,0.04
WS10M_MIN,2013,0.12,0.34,0.54,0.2,0.42,0.16,0.41,0.09,0.31,0.55,0.27,0.37,0.09
WS10M_MIN,2014,0.17,0.36,0.23,0.71,0.27,0.28,0.3,0.06,0.91,0.34,0.33,0.35,0.06
WS10M_MIN,2015,0.09,0.36,0.37,0.42,0.42,0.49,0.45,0.53,0.78,0.13,0.19,0.19,0.09
WS10M_MIN,2016,0.04,0.47,0.54,0.45,0.37,0.14,0.13,0.07,0.31,0.09,0.39,0.27,0.04
WS10M_MIN,2017,0.28,0.66,0.41,0.18,0.16,0.21,0.54,0.23,0.94,0.27,0.35,0.84,0.16
WS10M_MIN,2018,0.25,0.42,0.2,0.16,0.19,0.66,0.22,0.08,0.57,0.21,0.12,0.57,0.08
WS10M_MIN,2019,0.28,0.57,0.58,0.16,0.3,0.62,0.45,0.21,0.46,0.75,0.53,0.16,0.16
WS10M_MIN,2020,0.59,0.42,0.16,0.59,0.27,0.38,0.24,0.29,0.27,0.31,0.32,0.45,0.16
WS10M_MIN,2021,0.24,0.33,0.42,0.52,0.07,0.19,0.4,0.83,0.19,0.1,0.22,0.23,0.07
WS10M_MIN,2022,0.16,0.18,0.39,0.52,0.26,0.13,0.49,0.12,0.14,0.08,0.2,0.22,0.08
WS10M_MIN,2023,0.15,0.44,0.3,0.17,0.05,0.31,0.2,0.26,0.23,0.53,0.46,0.13,0.05
WS10M_MIN,2024,0.15,0.3,0.18,0.11,0.26,0.21,0.23,0.06,0.34,0.54,0.21,0.1,0.06
WS10M_MIN,2025,0.27,0.6,0.13,0.39,0.24,0.09,0.38,0.36,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_RANGE,2001,4.19,5.07,4.43,6.11,5.53,4.43,3.47,3.6,3.93,5.52,4.8,5.6,4.72
WS10M_RANGE,2002,4.87,6.05,6.8,6.4,5.41,4.43,3.69,4.35,4.6,4.59,5.05,3.77,4.99
WS10M_RANGE,2003,5.04,4.33,5.35,5.53,4.85,3.64,4.04,3.67,4.67,4.78,5.18,4.94,4.67
WS10M_RANGE,2004,4.67,4.9,5.88,5.35,5.41,4.42,3.6,4.51,4.08,4.41,5.21,5.17,4.8
WS10M_RANGE,2005,4.18,4.88,5.46,5.36,4.94,4.84,3.96,3.4,4.61,4.4,5.82,4.7,4.71
WS10M_RANGE,2006,5.74,5.44,6.27,6.29,4.88,4.52,4.18,3.81,4.85,5.18,5.13,4.15,5.03
WS10M_RANGE,2007,4.82,5.19,5.57,5.04,4.53,4.54,3.08,4.26,4.59,4.9,5.26,5.04,4.73
WS10M_RANGE,2008,6.24,5.85,5.37,6.25,6.09,5.01,4.17,3.72,4.45,5.15,5.45,6.16,5.32
WS10M_RANGE,2009,5.47,5.51,5.75,6.37,4.76,4.36,4.57,3.88,3.84,5.51,5.06,5.06,5.01
WS10M_RANGE,2010,4.59,4.56,4.97,6.02,4.74,4.57,4.17,4.01,5.03,4.84,5.29,4.45,4.77
WS10M_RANGE,2011,5.09,4.69,5.01,6.94,5.82,5.2,3.88,3.87,4.22,5.41,5.74,4.93,5.06
WS10M_RANGE,2012,6.06,5.65,5.55,5.36,5.28,4.84,3.29,3.93,4.45,5.23,5.39,5.23,5.02
WS10M_RANGE,2013,4.68,5.58,5.51,6.87,5.12,5.33,3.94,3.02,4.48,4.64,6.41,5.2,5.05
WS10M_RANGE,2014,7.0,5.55,7.24,6.71,4.76,5.52,4.5,4.51,4.48,4.93,5.85,4.52,5.46
WS10M_RANGE,2015,5.72,5.47,5.47,5.62,5.06,3.96,3.92,3.71,4.24,4.16,5.2,5.42,4.82
WS10M_RANGE,2016,4.72,6.46,6.37,5.77,4.87,3.86,3.76,4.19,4.45,5.41,5.36,5.49,5.05
WS10M_RANGE,2017,4.67,5.21,5.94,5.82,5.18,4.68,3.41,3.94,4.63,6.27,5.29,5.0,5.0
WS10M_RANGE,2018,4.79,5.9,5.4,6.34,4.61,4.25,3.57,4.21,4.41,5.54,5.21,4.75,4.91
WS10M_RANGE,2019,5.26,4.99,5.07,5.93,5.14,3.88,3.59,3.9,4.25,5.5,5.68,4.87,4.84
WS10M_RANGE,2020,5.56,5.89,5.52,6.46,5.07,4.85,3.66,3.66,4.36,5.93,5.74,4.68,5.11
WS10M_RANGE,2021,5.21,4.51,5.96,5.34,5.05,3.31,3.42,3.76,4.38,5.32,5.11,6.02,4.79
WS10M_RANGE,2022,5.21,5.58,6.21,7.15,5.99,4.33,4.03,3.9,4.02,4.76,5.4,5.49,5.17
WS10M_RANGE,2023,4.92,5.48,5.61,6.09,3.86,3.78,3.91,4.16,3.4,5.01,4.43,4.27,4.57
WS10M_RANGE,2024,4.92,5.1,5.53,6.64,4.94,4.89,4.08,3.9,3.6,4.77,5.59,4.96,4.91
WS10M_RANGE,2025,4.61,5.2,6.59,5.92,4.56,4.3,3.87,3.46,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M,2001,6.58,6.61,5.65,8.83,7.61,7.68,6.93,6.4,6.62,7.94,7.49,7.41,7.14
WS50M,2002,7.36,8.16,7.79,8.29,7.93,8.47,6.99,6.65,7.17,6.37,6.67,6.31,7.34
WS50M,2003,6.8,5.87,7.86,8.27,6.58,6.3,7.51,6.17,7.64,6.83,6.87,7.8,7.05
WS50M,2004,6.69,7.6,8.1,7.73,8.96,6.46,6.5,6.45,8.39,7.21,6.98,7.37,7.37
WS50M,2005,6.03,6.62,7.64,8.31,7.1,7.98,7.11,5.67,7.95,7.35,8.31,7.43,7.29
WS50M,2006,8.28,6.97,8.64,8.91,7.05,7.43,6.82,5.99,7.19,7.66,7.08,7.07,7.43
WS50M,2007,7.39,7.37,8.14,7.85,7.13,6.84,5.54,7.42,7.96,8.38,7.04,7.1,7.35
WS50M,2008,8.06,6.98,7.22,8.59,8.37,7.43,6.94,6.05,6.98,8.37,8.06,8.2,7.61
WS50M,2009,7.66,7.89,8.53,8.32,6.92,6.34,5.93,7.09,6.13,7.86,7.23,7.38,7.27
WS50M,2010,6.15,6.19,7.93,8.93,6.93,7.78,6.64,6.83,7.65,7.14,8.0,6.27,7.2
WS50M,2011,6.87,7.7,7.37,8.61,8.17,8.42,6.13,5.55,6.4,7.9,8.19,7.25,7.37
WS50M,2012,7.79,7.45,8.0,7.63,8.44,8.29,6.7,6.16,6.29,7.41,7.3,7.19,7.39
WS50M,2013,6.84,7.88,7.42,8.31,8.14,8.42,6.7,6.16,7.72,8.22,7.95,6.78,7.54
WS50M,2014,8.38,7.09,8.7,9.29,6.78,7.88,6.52,6.51,7.48,7.28,8.25,6.65,7.56
WS50M,2015,7.1,7.0,6.72,7.62,7.59,7.01,6.21,6.22,7.91,6.59,8.42,7.56,7.16
WS50M,2016,6.58,8.23,8.51,8.17,7.11,6.6,6.73,6.16,7.42,8.09,7.04,6.79,7.28
WS50M,2017,6.97,7.19,8.5,8.3,7.47,7.46,6.0,5.73,7.48,8.83,7.07,7.51,7.38
WS50M,2018,7.37,7.45,8.3,8.51,6.47,8.03,5.05,6.85,7.25,6.58,6.88,6.99,7.14
WS50M,2019,7.01,7.03,7.74,7.94,6.88,6.72,6.87,5.5,8.05,8.21,7.84,7.12,7.24
WS50M,2020,7.03,6.99,7.2,7.63,6.89,8.68,5.91,6.53,6.73,7.5,8.17,6.83,7.17
WS50M,2021,7.16,6.7,8.55,7.96,7.2,6.23,6.12,7.26,7.29,7.32,7.35,7.5,7.22
WS50M,2022,7.33,8.07,8.37,9.59,8.03,7.12,6.08,5.95,6.88,6.75,8.22,7.69,7.5
WS50M,2023,6.73,7.73,7.82,7.94,5.96,4.94,5.42,5.71,6.58,8.22,7.14,7.18,6.77
WS50M,2024,6.65,7.49,7.75,8.41,6.96,7.33,6.18,5.58,6.54,7.97,7.49,6.39,7.06
WS50M,2025,6.94,7.34,8.83,8.19,6.49,6.99,6.25,5.86,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MAX,2001,15.16,15.52,18.91,22.21,17.6,17.01,12.37,14.79,15.48,17.61,20.02,17.74,22.21
WS50M_MAX,2002,14.78,20.52,18.88,19.29,17.13,15.42,14.42,15.8,13.88,15.01,14.12,13.14,20.52
WS50M_MAX,2003,15.16,15.48,20.38,18.14,14.22,15.48,13.15,12.57,18.11,16.58,15.29,16.86,20.38
WS50M_MAX,2004,14.81,16.68,17.4,19.42,17.42,14.54,12.03,13.15,16.03,15.97,14.61,15.44,19.42
WS50M_MAX,2005,14.82,15.82,17.69,16.44,17.87,15.44,14.63,11.9,15.6,17.31,19.08,15.94,19.08
WS50M_MAX,2006,16.63,16.29,19.12,18.63,17.42,16.05,15.83,13.65,19.4,15.47,17.29,13.58,19.4
WS50M_MAX,2007,14.54,19.14,16.09,15.68,16.82,20.79,11.3,13.42,16.14,17.13,17.53,20.12,20.79
WS50M_MAX,2008,17.55,17.34,16.96,19.69,19.92,18.69,14.99,12.3,15.01,16.93,19.08,17.02,19.92
WS50M_MAX,2009,18.09,19.09,21.19,19.23,17.79,13.57,12.19,16.12,17.91,16.89,16.72,18.27,21.19
WS50M_MAX,2010,15.99,17.32,15.11,19.25,18.14,13.99,13.63,14.37,17.46,18.94,18.49,17.82,19.25
WS50M_MAX,2011,15.6,16.02,15.74,21.08,19.04,16.98,12.27,10.95,14.56,19.0,17.76,19.67,21.08
WS50M_MAX,2012,17.51,20.15,19.11,17.48,19.0,16.64,12.25,13.72,16.12,18.83,17.32,19.99,20.15
WS50M_MAX,2013,16.8,18.03,17.36,20.65,17.28,17.49,12.87,10.51,16.44,15.31,19.8,14.63,20.65
WS50M_MAX,2014,18.67,18.23,20.56,18.97,16.45,17.95,12.75,16.37,16.11,15.89,17.67,15.69,20.56
WS50M_MAX,2015,16.92,17.5,16.24,16.89,16.73,14.04,12.11,14.07,16.24,15.99,18.98,17.58,18.98
WS50M_MAX,2016,12.71,17.34,18.61,18.23,16.77,12.93,16.26,13.63,16.55,16.81,18.08,21.56,21.56
WS50M_MAX,2017,15.11,13.85,18.73,17.03,14.99,16.31,13.65,11.61,17.33,18.17,15.91,17.18,18.73
WS50M_MAX,2018,19.73,18.86,20.84,20.11,16.64,15.31,10.07,16.04,14.63,14.6,19.31,15.19,20.84
WS50M_MAX,2019,16.6,16.91,21.92,17.84,16.19,15.62,13.44,11.68,14.45,18.74,19.98,18.73,21.92
WS50M_MAX,2020,19.24,15.98,17.29,18.19,13.88,22.27,14.11,14.79,14.74,20.79,17.86,18.4,22.27
WS50M_MAX,2021,19.83,18.78,20.15,16.54,18.7,14.01,14.28,15.28,15.97,19.62,16.88,29.38,29.38
WS50M_MAX,2022,17.21,18.08,19.59,20.29,18.19,17.01,12.0,13.88,12.3,19.99,16.62,19.41,20.29
WS50M_MAX,2023,16.38,16.1,16.76,16.73,12.14,12.03,12.91,13.54,13.4,15.64,13.17,14.87,16.76
WS50M_MAX,2024,17.03,16.21,16.62,19.8,15.25,16.29,15.49,10.98,14.11,19.06,16.67,17.63,19.8
WS50M_MAX,2025,14.86,16.54,22.84,16.82,19.24,17.16,13.24,14.52,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MIN,2001,0.73,0.27,0.06,0.23,0.36,0.09,0.27,0.23,0.46,0.58,0.21,0.3,0.06
WS50M_MIN,2002,0.34,0.31,0.17,0.17,0.33,0.9,1.65,0.19,0.05,0.54,0.38,0.51,0.05
WS50M_MIN,2003,0.5,0.2,0.39,0.36,0.62,0.59,0.65,0.18,0.63,0.42,0.57,0.09,0.09
WS50M_MIN,2004,0.61,0.37,0.53,0.23,0.66,0.61,0.43,0.24,0.16,0.63,0.29,0.56,0.16
WS50M_MIN,2005,0.09,0.33,0.15,0.22,0.26,0.22,0.25,0.35,0.74,0.33,0.82,0.59,0.09
WS50M_MIN,2006,0.19,0.33,0.63,0.2,0.28,0.34,0.48,0.45,0.02,0.7,0.34,0.36,0.02
WS50M_MIN,2007,0.96,0.9,0.2,0.8,0.78,0.43,0.01,0.17,1.56,0.22,0.38,0.28,0.01
WS50M_MIN,2008,0.15,0.17,0.86,0.6,0.45,0.15,0.24,0.92,0.48,0.69,0.27,0.36,0.15
WS50M_MIN,2009,0.28,0.93,0.24,0.21,0.75,0.18,0.2,0.28,0.23,0.51,0.21,0.32,0.18
WS50M_MIN,2010,0.12,0.44,0.3,0.48,0.25,0.4,0.3,0.45,0.69,0.42,0.49,0.29,0.12
WS50M_MIN,2011,0.13,0.67,0.25,0.3,0.25,0.22,0.11,0.28,0.15,0.06,0.18,0.13,0.06
WS50M_MIN,2012,0.69,0.11,0.51,0.21,0.26,0.62,0.64,0.23,0.63,0.34,0.45,0.4,0.11
WS50M_MIN,2013,0.18,0.29,0.72,0.38,0.77,0.17,0.5,0.12,0.39,0.69,0.39,0.5,0.12
WS50M_MIN,2014,0.28,0.3,0.22,1.06,0.17,0.18,0.56,0.17,1.04,0.28,0.52,0.55,0.17
WS50M_MIN,2015,0.09,0.38,0.52,0.37,0.56,0.48,0.6,0.57,0.88,0.15,0.26,0.07,0.07
WS50M_MIN,2016,0.09,0.5,0.75,0.92,0.52,0.25,0.08,0.17,0.14,0.12,0.49,0.39,0.08
WS50M_MIN,2017,0.37,0.87,0.55,0.4,0.21,0.23,0.48,0.31,1.33,0.4,0.47,1.26,0.21
WS50M_MIN,2018,0.28,0.34,0.3,0.28,0.23,0.5,0.31,0.2,0.58,0.16,0.18,0.8,0.16
WS50M_MIN,2019,0.33,0.53,0.77,0.28,0.43,0.7,0.51,0.24,0.82,1.06,0.66,0.2,0.2
WS50M_MIN,2020,0.83,0.52,0.18,0.85,0.39,0.52,0.36,0.38,0.45,0.52,0.25,0.56,0.18
WS50M_MIN,2021,0.32,0.33,0.55,0.68,0.13,0.26,0.42,1.29,0.27,0.19,0.29,0.26,0.13
WS50M_MIN,2022,0.22,0.26,0.51,0.68,0.35,0.29,0.51,0.27,0.17,0.11,0.32,0.25,0.11
WS50M_MIN,2023,0.22,0.66,0.46,0.11,0.04,0.26,0.22,0.2,0.32,0.73,0.59,0.21,0.04
WS50M_MIN,2024,0.26,0.37,0.23,0.13,0.34,0.34,0.15,0.11,0.4,1.02,0.27,0.13,0.11
WS50M_MIN,2025,0.36,0.8,0.15,0.23,0.32,0.18,0.42,0.55,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_RANGE,2001,5.33,6.27,6.47,7.52,7.02,5.61,5.29,5.61,5.86,7.16,6.39,7.18,6.31
WS50M_RANGE,2002,6.29,7.81,8.82,8.13,7.31,5.45,4.85,5.93,6.01,5.92,6.68,5.37,6.54
WS50M_RANGE,2003,6.81,6.16,6.87,7.09,6.5,5.28,5.19,5.1,5.98,6.73,6.76,6.65,6.26
WS50M_RANGE,2004,6.14,5.97,6.96,6.85,6.54,5.9,5.19,5.56,5.16,5.26,6.31,6.62,6.04
WS50M_RANGE,2005,5.94,6.58,7.33,6.5,6.52,6.22,5.29,5.04,5.57,6.0,7.2,6.15,6.19
WS50M_RANGE,2006,7.48,6.69,7.45,7.83,6.12,6.22,5.86,5.08,6.26,6.21,6.93,5.36,6.45
WS50M_RANGE,2007,6.03,6.87,6.54,6.08,5.93,5.71,4.68,5.56,5.98,6.38,7.08,6.46,6.1
WS50M_RANGE,2008,7.73,7.73,6.99,7.56,8.03,7.01,5.72,4.97,5.71,6.42,6.95,8.05,6.9
WS50M_RANGE,2009,7.24,7.33,7.23,7.79,6.02,5.76,5.86,5.12,4.63,6.41,6.32,6.02,6.3
WS50M_RANGE,2010,6.01,5.59,6.05,7.27,6.33,5.92,5.52,5.25,6.71,6.54,6.46,6.1,6.15
WS50M_RANGE,2011,6.35,6.36,5.8,8.41,7.35,6.72,5.58,5.82,5.54,7.18,7.75,6.81,6.64
WS50M_RANGE,2012,8.03,7.36,7.42,6.41,6.63,5.94,4.66,5.2,6.03,6.68,7.23,7.1,6.55
WS50M_RANGE,2013,6.27,6.79,6.76,8.28,6.27,6.79,5.16,4.19,6.04,5.43,7.69,7.25,6.4
WS50M_RANGE,2014,8.63,6.87,9.39,7.82,6.61,7.23,5.33,6.3,5.8,6.41,7.44,5.66,6.96
WS50M_RANGE,2015,7.63,7.07,7.62,6.96,6.09,5.3,5.47,5.28,5.68,5.59,6.72,6.97,6.36
WS50M_RANGE,2016,6.46,8.42,7.6,7.1,6.29,4.82,5.27,5.71,5.83,6.84,6.9,7.34,6.54
WS50M_RANGE,2017,5.9,7.0,7.28,7.09,6.51,5.91,5.02,5.13,5.78,7.8,6.8,6.2,6.36
WS50M_RANGE,2018,6.83,7.27,6.3,7.85,6.42,5.53,5.05,5.63,5.2,7.33,7.05,6.38,6.4
WS50M_RANGE,2019,6.7,5.95,6.43,7.28,6.97,5.39,4.54,5.5,5.38,6.88,7.51,6.78,6.28
WS50M_RANGE,2020,7.27,7.59,7.22,8.18,6.15,6.09,5.03,5.12,5.63,7.66,7.64,6.66,6.68
WS50M_RANGE,2021,6.72,5.62,7.38,6.6,6.12,5.02,4.95,4.89,5.89,7.02,6.48,8.34,6.26
WS50M_RANGE,2022,7.43,7.07,8.15,8.36,8.13,5.95,5.66,5.95,5.23,6.27,6.32,7.09,6.8
WS50M_RANGE,2023,6.43,6.75,6.51,7.28,4.85,5.46,5.37,5.77,4.21,6.15,6.17,5.79,5.89
WS50M_RANGE,2024,6.78,6.88,6.94,8.2,6.29,6.5,5.69,5.12,4.91,6.49,6.89,6.69,6.44
WS50M_RANGE,2025,6.19,6.87,8.8,6.98,5.82,5.76,5.33,4.62,-999.0,-999.0,-999.0,-999.0,-999.0
