-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2001 through 12/31/2025 in LST
Location: Latitude  42.1204   Longitude -93.5 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 310.22 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M,2025,5.52,5.64,6.26,5.77,4.49,4.05,3.2,3.16,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_MAX,2001,12.3,14.34,12.92,19.76,12.53,11.5,8.72,8.79,11.0,14.16,11.32,13.86,19.76
WS10M_MAX,2002,12.19,13.86,16.96,14.06,13.24,11.21,9.7,9.1,10.9,12.79,13.12,11.85,16.96
WS10M_MAX,2003,13.96,16.49,11.78,14.06,13.84,9.86,10.22,8.98,12.97,12.43,16.78,13.14,16.78
WS10M_MAX,2004,14.38,12.38,14.88,15.49,13.36,11.65,12.01,8.26,10.58,13.15,11.72,14.32,15.49
WS10M_MAX,2005,16.42,11.42,15.1,12.57,12.69,11.34,9.79,9.69,11.69,10.17,14.39,10.1,16.42
WS10M_MAX,2006,17.61,11.97,14.72,12.17,11.82,10.83,9.52,8.32,12.99,11.61,11.44,11.62,17.61
WS10M_MAX,2007,12.35,13.13,15.46,13.71,13.15,12.41,8.52,8.43,11.97,11.28,12.7,12.2,15.46
WS10M_MAX,2008,14.35,13.08,12.02,15.24,14.06,13.09,8.18,7.9,9.53,16.16,11.38,15.32,16.16
WS10M_MAX,2009,14.47,15.56,13.83,12.85,11.98,9.73,9.86,9.63,11.8,13.03,10.72,15.76,15.76
WS10M_MAX,2010,12.96,10.11,11.3,11.97,13.64,9.4,8.94,8.09,12.07,15.46,12.01,18.71,18.71
WS10M_MAX,2011,12.91,13.27,11.01,13.99,11.52,10.04,7.68,8.41,13.31,11.49,11.18,15.34,15.34
WS10M_MAX,2012,15.61,16.29,14.61,14.23,12.89,10.98,9.45,9.6,10.41,11.79,12.13,15.54,16.29
WS10M_MAX,2013,13.37,14.51,13.69,11.99,11.55,10.48,7.82,8.95,9.48,11.64,11.61,13.14,14.51
WS10M_MAX,2014,16.66,14.8,15.41,13.74,10.82,11.7,9.92,9.45,10.7,12.66,11.27,12.55,16.66
WS10M_MAX,2015,14.34,13.31,13.59,12.26,11.42,8.74,7.5,10.45,10.64,12.51,17.05,12.8,17.05
WS10M_MAX,2016,10.53,16.73,14.01,14.1,11.27,10.04,9.78,8.6,9.24,11.12,14.06,13.48,16.73
WS10M_MAX,2017,14.46,12.35,14.79,11.36,11.98,10.8,8.2,9.88,9.75,12.93,12.16,14.57,14.79
WS10M_MAX,2018,12.85,14.95,13.32,14.63,10.07,10.5,8.62,10.7,10.45,12.67,11.33,14.47,14.95
WS10M_MAX,2019,13.62,14.84,13.01,13.88,12.78,10.42,8.84,9.56,9.79,14.55,13.29,12.92,14.84
WS10M_MAX,2020,14.27,12.89,15.25,14.38,10.19,12.2,9.34,9.19,11.43,11.92,13.68,15.05,15.25
WS10M_MAX,2021,12.9,12.67,15.19,11.75,13.49,9.7,7.58,8.99,9.47,10.62,12.43,19.78,19.78
WS10M_MAX,2022,14.86,13.82,15.26,15.24,12.67,11.01,9.37,8.64,10.58,12.11,12.91,13.76,15.26
WS10M_MAX,2023,11.54,12.4,15.14,14.7,12.33,11.7,7.98,9.48,9.82,11.85,10.51,11.04,15.14
WS10M_MAX,2024,12.83,14.3,14.84,15.07,12.67,11.37,9.18,9.03,8.82,11.79,11.42,15.04,15.07
WS10M_MAX,2025,11.83,15.45,18.29,15.28,14.0,10.74,8.12,7.32,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_MIN,2001,0.15,0.61,0.72,0.24,0.22,0.09,0.69,0.44,0.28,0.11,1.05,0.18,0.09
WS10M_MIN,2002,0.56,0.71,0.15,0.25,0.46,0.21,0.2,0.38,0.2,0.19,0.29,0.67,0.15
WS10M_MIN,2003,0.2,0.28,0.02,0.33,0.26,0.21,0.27,0.37,1.06,0.47,0.3,0.33,0.02
WS10M_MIN,2004,0.22,1.08,0.26,0.38,0.27,0.26,0.26,0.24,1.73,0.5,0.18,0.14,0.14
WS10M_MIN,2005,0.18,0.11,0.81,0.38,0.59,0.64,0.2,0.96,0.25,0.99,0.26,0.42,0.11
WS10M_MIN,2006,0.26,0.39,0.26,0.38,0.46,0.46,0.13,0.24,0.46,0.55,0.32,1.06,0.13
WS10M_MIN,2007,0.23,0.35,0.03,0.2,0.65,0.4,0.21,0.36,0.32,1.26,0.59,0.21,0.03
WS10M_MIN,2008,0.43,0.22,0.04,0.79,0.69,0.24,0.29,0.16,0.17,0.39,0.29,0.47,0.04
WS10M_MIN,2009,0.32,0.22,0.39,0.74,0.11,0.41,0.29,0.15,0.15,0.13,0.35,1.0,0.11
WS10M_MIN,2010,0.24,0.16,0.41,0.32,0.32,0.48,0.57,0.32,0.31,0.48,0.11,0.43,0.11
WS10M_MIN,2011,0.44,0.33,0.34,0.16,0.28,0.23,0.24,0.18,0.46,0.49,1.32,0.06,0.06
WS10M_MIN,2012,0.24,0.28,0.27,0.31,0.33,0.2,0.2,0.25,0.31,0.15,0.29,0.23,0.15
WS10M_MIN,2013,0.85,0.48,0.06,0.47,0.34,0.34,0.16,0.28,0.33,0.52,0.21,0.11,0.06
WS10M_MIN,2014,0.7,0.46,0.47,0.52,0.45,0.42,0.76,0.15,0.47,0.36,0.04,0.37,0.04
WS10M_MIN,2015,0.43,0.21,0.4,0.08,0.13,0.12,0.25,0.25,0.16,0.06,0.77,0.46,0.06
WS10M_MIN,2016,0.29,0.24,0.55,0.36,0.06,0.46,0.14,0.08,0.58,0.23,0.18,0.26,0.06
WS10M_MIN,2017,0.15,0.33,0.42,0.25,0.23,0.3,0.33,0.17,0.28,0.31,0.7,0.33,0.15
WS10M_MIN,2018,0.22,0.53,0.39,0.65,0.09,0.19,0.17,0.32,0.28,0.28,0.15,0.23,0.09
WS10M_MIN,2019,0.14,0.04,0.47,0.25,0.2,0.24,0.59,0.09,0.37,0.24,0.3,0.14,0.04
WS10M_MIN,2020,0.22,0.14,0.33,0.86,0.24,0.31,0.04,0.52,0.48,0.44,0.31,0.28,0.04
WS10M_MIN,2021,0.2,0.55,0.36,0.23,0.38,0.29,0.28,0.13,0.33,0.21,0.2,0.17,0.13
WS10M_MIN,2022,0.14,0.31,0.56,0.23,0.58,0.33,0.47,0.14,0.09,0.05,0.35,0.37,0.05
WS10M_MIN,2023,0.16,0.58,0.74,0.35,0.09,0.17,0.11,0.4,0.09,0.67,0.16,0.06,0.06
WS10M_MIN,2024,0.1,0.62,0.67,0.08,0.43,0.37,0.06,0.18,0.35,0.18,0.33,0.36,0.06
WS10M_MIN,2025,0.22,0.81,0.12,0.45,0.29,0.39,0.02,0.07,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_RANGE,2001,4.35,4.87,4.33,6.32,5.21,4.5,3.09,3.44,3.63,5.02,4.49,4.75,4.49
WS10M_RANGE,2002,4.26,5.59,5.8,5.86,5.11,4.01,3.43,3.3,4.08,3.97,4.29,3.84,4.45
WS10M_RANGE,2003,4.73,4.87,5.45,4.91,5.39,3.59,3.87,2.97,4.24,4.34,5.13,5.1,4.55
WS10M_RANGE,2004,4.69,4.54,6.55,5.68,5.07,3.77,3.64,3.98,3.49,4.61,4.28,5.14,4.62
WS10M_RANGE,2005,4.73,4.12,5.1,5.11,5.06,4.19,3.54,3.0,4.45,3.55,6.19,3.93,4.41
WS10M_RANGE,2006,5.59,5.0,5.8,5.74,4.88,4.12,3.49,3.3,4.08,4.62,4.24,4.67,4.63
WS10M_RANGE,2007,5.06,4.6,5.21,5.11,4.24,3.7,3.48,3.41,4.14,4.22,4.82,4.28,4.35
WS10M_RANGE,2008,4.69,5.96,5.9,5.93,5.41,4.71,3.29,3.34,3.84,4.19,4.89,6.17,4.85
WS10M_RANGE,2009,5.08,5.88,5.11,4.96,5.1,3.75,3.78,3.75,3.29,4.43,3.85,4.15,4.42
WS10M_RANGE,2010,3.98,3.31,3.89,4.91,5.06,4.73,3.33,3.35,4.83,3.9,4.73,4.94,4.25
WS10M_RANGE,2011,4.6,5.23,4.57,5.96,4.69,4.01,2.88,3.28,3.95,4.47,4.84,5.53,4.49
WS10M_RANGE,2012,5.93,4.96,5.25,6.06,4.77,4.8,3.37,3.74,4.09,4.44,4.55,4.84,4.73
WS10M_RANGE,2013,5.08,5.31,5.12,5.24,4.73,4.38,3.24,3.43,3.89,5.16,5.83,5.43,4.73
WS10M_RANGE,2014,6.16,5.59,5.92,6.28,4.32,4.31,3.67,3.54,3.98,5.05,4.89,3.83,4.79
WS10M_RANGE,2015,5.35,5.17,5.18,5.6,4.67,3.92,3.08,3.82,3.43,4.42,5.26,4.86,4.56
WS10M_RANGE,2016,4.3,5.44,5.17,5.97,4.66,3.76,3.44,3.18,3.97,5.03,4.45,5.06,4.53
WS10M_RANGE,2017,5.05,5.14,5.18,5.02,4.73,4.44,3.76,3.54,4.06,5.65,4.79,5.06,4.7
WS10M_RANGE,2018,5.41,5.66,5.3,5.06,3.93,4.27,3.28,3.5,3.71,4.56,4.29,4.05,4.41
WS10M_RANGE,2019,5.31,5.55,4.58,5.57,4.27,3.86,3.26,3.4,3.88,5.2,4.54,4.86,4.52
WS10M_RANGE,2020,5.05,5.41,5.66,5.37,4.8,4.07,3.39,3.47,4.14,5.14,5.14,4.75,4.7
WS10M_RANGE,2021,4.32,4.05,6.04,5.22,4.37,3.97,3.27,3.51,3.79,4.53,5.19,6.78,4.59
WS10M_RANGE,2022,5.83,6.38,5.7,6.11,4.98,4.14,3.89,3.41,3.84,4.54,4.79,4.84,4.86
WS10M_RANGE,2023,4.21,5.54,5.46,5.77,3.85,3.35,3.31,3.61,3.21,4.5,4.72,4.58,4.33
WS10M_RANGE,2024,3.7,5.01,5.4,6.45,5.0,4.63,3.03,3.78,3.28,5.08,4.82,4.98,4.59
WS10M_RANGE,2025,5.01,4.87,6.13,5.67,4.32,3.55,3.32,2.8,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M,2001,6.85,6.93,6.58,8.87,7.61,6.45,5.61,5.88,5.93,7.84,7.6,7.82,7.0
WS50M,2002,7.69,8.99,7.9,8.3,7.72,7.01,5.65,5.79,6.28,6.54,6.77,7.1,7.13
WS50M,2003,7.25,7.48,7.58,7.95,7.05,5.89,5.77,5.27,6.98,6.76,7.43,7.75,6.92
WS50M,2004,7.22,7.52,8.48,7.53,7.69,5.66,5.06,5.74,7.47,7.52,6.75,7.78,7.03
WS50M,2005,6.56,6.63,7.45,7.67,7.83,6.69,6.03,5.39,6.81,6.83,8.21,6.61,6.89
WS50M,2006,7.8,7.59,7.92,8.2,7.75,6.16,5.76,5.79,6.65,7.49,6.72,7.58,7.12
WS50M,2007,8.01,7.62,7.85,8.39,7.94,6.4,5.88,5.53,7.17,7.6,7.72,6.31,7.2
WS50M,2008,7.45,6.73,6.98,8.19,7.6,6.63,5.6,5.21,6.23,7.36,7.47,8.49,6.99
WS50M,2009,7.28,7.91,8.05,7.94,6.93,5.54,5.45,6.18,5.31,7.03,7.07,7.18,6.82
WS50M,2010,6.59,5.99,7.06,7.53,7.05,6.07,5.61,5.86,7.08,7.26,7.9,7.01,6.75
WS50M,2011,6.43,7.69,6.96,8.39,8.02,6.97,5.07,5.27,6.14,7.53,7.89,6.95,6.93
WS50M,2012,8.13,7.39,8.05,7.9,7.49,6.9,5.56,5.37,6.22,7.03,7.15,6.97,7.01
WS50M,2013,7.91,7.87,7.1,7.67,7.43,6.56,5.58,5.35,6.8,7.44,7.82,6.94,7.03
WS50M,2014,9.11,7.16,8.29,8.48,6.82,6.37,5.7,4.96,6.2,7.39,8.32,6.56,7.11
WS50M,2015,7.55,6.98,7.43,7.57,7.31,5.7,5.38,5.86,6.72,6.99,8.18,7.4,6.92
WS50M,2016,6.93,7.8,7.67,8.52,5.92,6.32,5.54,5.14,7.25,6.88,7.3,7.96,6.93
WS50M,2017,6.9,7.81,8.03,7.47,7.28,6.91,5.36,5.16,6.31,8.21,7.2,7.5,7.01
WS50M,2018,7.5,7.15,7.8,7.66,5.8,6.01,5.3,5.81,6.49,6.55,6.6,6.81,6.62
WS50M,2019,7.52,7.33,7.41,7.98,6.63,5.71,5.85,5.34,6.8,7.52,7.14,6.85,6.84
WS50M,2020,7.04,7.22,7.48,7.6,6.47,6.85,5.38,6.18,7.14,7.35,7.95,6.78,6.95
WS50M,2021,6.94,6.42,8.32,7.61,6.96,5.81,5.13,5.76,6.55,7.12,8.01,7.9,6.88
WS50M,2022,7.95,8.4,8.08,9.34,7.73,6.3,5.55,5.2,6.29,6.95,8.14,8.01,7.32
WS50M,2023,6.9,7.96,7.6,8.82,6.49,5.02,4.72,5.63,5.92,7.24,7.01,6.51,6.64
WS50M,2024,6.64,7.64,8.2,9.17,7.0,7.0,5.04,5.57,6.01,7.42,7.12,6.88,6.97
WS50M,2025,7.65,7.52,8.76,7.96,6.45,6.07,4.87,5.0,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MAX,2001,15.13,17.79,16.03,25.01,15.99,15.15,11.2,11.46,14.03,17.77,14.46,17.76,25.01
WS50M_MAX,2002,14.79,17.77,20.45,17.09,16.59,14.68,12.36,13.37,14.26,16.37,16.78,14.75,20.45
WS50M_MAX,2003,17.23,20.48,14.17,17.19,17.42,13.41,12.94,11.33,16.6,15.87,21.26,16.1,21.26
WS50M_MAX,2004,17.28,15.43,18.18,20.3,17.93,14.83,15.76,10.4,13.69,17.09,14.58,17.81,20.3
WS50M_MAX,2005,20.27,14.14,18.65,15.61,15.39,14.51,12.65,12.68,14.84,12.98,18.47,13.75,20.27
WS50M_MAX,2006,22.0,14.34,17.87,15.93,14.55,14.23,12.22,12.41,17.32,14.4,14.05,15.6,22.0
WS50M_MAX,2007,15.79,16.01,19.0,16.55,17.05,16.93,11.36,11.04,15.74,14.23,16.02,15.69,19.0
WS50M_MAX,2008,17.01,16.29,15.86,18.77,17.88,17.83,10.66,11.01,11.99,20.72,14.23,18.85,20.72
WS50M_MAX,2009,17.58,20.48,17.55,15.97,15.71,12.46,12.5,13.02,15.52,16.33,13.38,19.27,20.48
WS50M_MAX,2010,16.11,12.37,14.13,15.19,17.37,12.07,11.79,10.79,16.67,19.9,15.08,22.7,22.7
WS50M_MAX,2011,16.08,16.3,14.26,17.25,15.34,13.01,10.75,11.09,17.39,14.72,14.22,19.43,19.43
WS50M_MAX,2012,19.27,19.88,18.48,18.87,16.27,14.13,11.61,11.96,12.55,14.66,16.69,19.25,19.88
WS50M_MAX,2013,16.47,18.34,16.55,15.89,14.6,13.78,9.82,11.17,12.55,16.05,15.11,15.97,18.34
WS50M_MAX,2014,19.82,18.66,18.61,17.29,13.42,14.67,12.69,13.93,15.54,16.23,14.55,15.31,19.82
WS50M_MAX,2015,18.18,16.04,16.4,15.37,14.57,11.12,10.8,13.52,14.04,16.21,21.62,15.46,21.62
WS50M_MAX,2016,13.61,21.06,17.11,17.41,13.43,12.68,13.34,10.95,12.25,14.16,17.45,16.71,21.06
WS50M_MAX,2017,17.48,15.19,19.13,14.24,15.53,13.81,11.74,11.94,12.58,16.65,15.18,18.15,19.13
WS50M_MAX,2018,16.44,19.2,17.81,17.89,14.3,13.09,11.05,14.47,14.16,15.91,14.35,18.77,19.2
WS50M_MAX,2019,17.17,18.64,17.61,16.64,16.22,12.86,11.37,12.46,12.71,19.05,17.01,15.46,19.05
WS50M_MAX,2020,17.3,15.55,18.91,17.31,13.1,15.5,11.87,11.64,14.55,15.33,17.03,18.59,18.91
WS50M_MAX,2021,15.98,15.5,19.78,14.63,16.81,13.47,9.69,11.28,12.22,13.67,16.33,24.87,24.87
WS50M_MAX,2022,18.34,16.37,18.97,18.88,16.53,14.42,12.13,11.35,13.39,16.49,15.79,17.13,18.97
WS50M_MAX,2023,14.37,15.49,18.03,18.36,15.04,14.96,10.09,12.23,12.61,14.93,14.01,13.92,18.36
WS50M_MAX,2024,15.83,17.24,18.27,18.4,16.43,14.69,12.34,11.8,12.92,16.27,15.3,18.98,18.98
WS50M_MAX,2025,14.87,19.02,22.8,18.83,17.53,14.44,10.12,11.07,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MIN,2001,0.2,0.81,0.65,0.3,0.27,0.08,0.76,0.51,0.38,0.03,1.23,0.25,0.03
WS50M_MIN,2002,0.71,0.87,0.19,0.34,0.44,0.29,0.32,0.21,0.32,0.23,0.28,0.88,0.19
WS50M_MIN,2003,0.27,0.39,0.03,0.29,0.33,0.31,0.37,0.39,1.25,0.68,0.58,0.39,0.03
WS50M_MIN,2004,0.19,1.2,0.34,0.34,0.34,0.35,0.34,0.4,1.81,0.33,0.29,0.21,0.19
WS50M_MIN,2005,0.17,0.18,1.16,0.5,0.84,0.79,0.33,1.37,0.25,1.01,0.4,0.47,0.17
WS50M_MIN,2006,0.33,0.54,0.47,0.33,0.43,0.26,0.18,0.31,0.58,0.74,0.38,1.33,0.18
WS50M_MIN,2007,0.23,0.41,0.15,0.24,0.86,0.54,0.29,0.4,0.4,1.53,0.84,0.25,0.15
WS50M_MIN,2008,0.4,0.23,0.08,1.12,0.66,0.31,0.33,0.25,0.19,0.51,0.29,0.55,0.08
WS50M_MIN,2009,0.35,0.26,0.51,0.94,0.19,0.56,0.15,0.06,0.13,0.11,0.41,1.5,0.06
WS50M_MIN,2010,0.33,0.2,0.45,0.42,0.48,0.57,0.64,0.4,0.5,0.51,0.1,0.57,0.1
WS50M_MIN,2011,0.59,0.47,0.43,0.1,0.14,0.32,0.27,0.19,0.6,0.68,1.32,0.07,0.07
WS50M_MIN,2012,0.22,0.35,0.19,0.43,0.36,0.12,0.3,0.3,0.43,0.2,0.35,0.27,0.12
WS50M_MIN,2013,1.07,0.67,0.13,0.44,0.43,0.56,0.2,0.48,0.36,0.77,0.29,0.16,0.13
WS50M_MIN,2014,0.97,0.54,0.61,0.65,0.71,0.59,0.92,0.18,0.76,0.46,0.05,0.48,0.05
WS50M_MIN,2015,0.55,0.3,0.54,0.18,0.26,0.16,0.37,0.33,0.2,0.07,1.2,0.47,0.07
WS50M_MIN,2016,0.34,0.28,0.73,0.52,0.05,0.45,0.1,0.13,0.51,0.36,0.23,0.29,0.05
WS50M_MIN,2017,0.2,0.4,0.4,0.33,0.21,0.65,0.27,0.15,0.5,0.39,0.99,0.42,0.15
WS50M_MIN,2018,0.25,0.6,0.34,0.93,0.17,0.26,0.2,0.53,0.29,0.26,0.06,0.36,0.06
WS50M_MIN,2019,0.13,0.07,0.62,0.33,0.18,0.3,0.53,0.12,0.61,0.3,0.38,0.21,0.07
WS50M_MIN,2020,0.23,0.16,0.61,1.11,0.29,0.4,0.16,0.75,0.6,0.43,0.39,0.34,0.16
WS50M_MIN,2021,0.25,0.62,0.48,0.41,0.43,0.21,0.36,0.22,0.53,0.37,0.32,0.23,0.21
WS50M_MIN,2022,0.16,0.41,0.55,0.35,0.21,0.35,0.73,0.23,0.04,0.08,0.45,0.56,0.04
WS50M_MIN,2023,0.23,0.87,0.81,0.37,0.27,0.35,0.15,0.57,0.34,0.9,0.07,0.08,0.07
WS50M_MIN,2024,0.09,0.82,0.55,0.16,0.5,0.53,0.14,0.3,0.61,0.26,0.44,0.51,0.09
WS50M_MIN,2025,0.3,1.07,0.15,0.59,0.25,0.51,0.04,0.14,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_RANGE,2001,6.06,6.1,5.39,7.75,6.12,5.95,4.43,4.92,5.49,6.14,5.77,5.5,5.79
WS50M_RANGE,2002,5.2,6.23,7.14,7.16,6.23,5.2,5.0,5.08,5.6,5.2,5.74,5.07,5.73
WS50M_RANGE,2003,5.55,6.17,6.56,6.18,6.9,5.26,5.3,3.98,5.45,5.88,6.03,6.18,5.78
WS50M_RANGE,2004,5.71,5.4,7.51,7.01,6.47,5.42,5.13,5.2,4.4,5.71,5.15,6.32,5.79
WS50M_RANGE,2005,5.96,5.39,6.07,5.81,5.8,5.3,4.7,4.35,5.98,4.84,8.04,5.26,5.62
WS50M_RANGE,2006,6.82,5.56,6.85,6.81,5.48,5.26,4.67,4.24,5.11,5.61,5.65,5.66,5.64
WS50M_RANGE,2007,6.11,5.62,6.33,6.15,4.96,4.76,4.79,4.94,5.27,5.3,5.82,5.57,5.47
WS50M_RANGE,2008,5.55,7.23,7.35,6.87,6.66,6.47,4.86,5.45,4.87,5.66,5.67,7.4,6.17
WS50M_RANGE,2009,6.35,7.11,6.29,5.85,6.47,5.04,4.87,5.26,4.5,5.19,4.63,4.71,5.52
WS50M_RANGE,2010,4.95,4.54,4.78,6.14,6.52,6.13,5.07,4.63,6.28,5.86,5.96,5.95,5.57
WS50M_RANGE,2011,5.76,6.26,5.28,7.0,5.54,5.14,4.32,4.59,4.93,5.47,5.75,7.02,5.58
WS50M_RANGE,2012,7.33,5.88,6.26,7.3,6.11,5.94,4.39,5.46,5.57,5.45,6.01,6.11,5.98
WS50M_RANGE,2013,6.18,6.6,6.22,6.78,5.81,5.64,4.76,4.44,4.59,6.05,6.74,6.58,5.86
WS50M_RANGE,2014,7.1,6.78,7.14,7.61,5.41,5.71,4.76,4.87,5.25,6.34,5.81,4.56,5.94
WS50M_RANGE,2015,6.85,5.87,6.63,6.83,5.5,5.11,4.85,5.08,4.65,5.75,6.31,6.11,5.8
WS50M_RANGE,2016,5.53,6.48,6.4,6.9,6.4,5.24,4.47,4.67,4.73,6.27,5.64,6.12,5.73
WS50M_RANGE,2017,5.89,6.48,5.89,6.0,6.04,5.86,5.08,4.54,5.23,7.0,6.01,5.81,5.81
WS50M_RANGE,2018,6.43,6.59,6.29,6.54,5.52,5.46,4.82,5.23,4.95,6.19,5.28,5.73,5.75
WS50M_RANGE,2019,6.47,6.94,5.81,6.61,5.75,5.8,4.61,4.68,4.97,6.59,5.64,6.34,5.84
WS50M_RANGE,2020,6.13,6.49,7.26,6.67,6.0,4.97,4.69,4.34,5.15,6.14,6.34,6.52,5.89
WS50M_RANGE,2021,5.44,5.07,7.05,5.93,5.47,5.82,4.48,4.87,4.95,5.2,6.64,8.49,5.79
WS50M_RANGE,2022,7.24,7.43,6.63,6.79,6.09,5.62,5.51,4.85,4.94,5.91,5.76,5.8,6.04
WS50M_RANGE,2023,5.26,7.17,6.78,6.73,5.2,4.77,4.92,4.92,4.49,5.52,6.15,6.0,5.65
WS50M_RANGE,2024,4.76,6.1,6.18,7.17,6.51,5.83,4.37,4.65,4.89,6.76,5.79,6.34,5.78
WS50M_RANGE,2025,5.85,6.0,7.85,6.46,5.4,5.2,4.76,4.46,-999.0,-999.0,-999.0,-999.0,-999.0
