-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2001 through 12/31/2025 in LST
Location: Latitude  36.5328   Longitude -119.2702 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 249.47 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_RANGE       MERRA-2 Temperature at 2 Meters Range (C) 
WD10M           MERRA-2 Wind Direction at 10 Meters (Degrees) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
PARAMETER,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS10M_MAX,2003,4.92,6.26,8.82,6.62,6.42,6.37,9.35,5.27,5.84,5.61,6.1,7.04,9.35
WS10M_MAX,2004,7.25,9.41,6.25,8.09,7.67,7.45,5.6,5.25,6.35,8.1,6.6,8.85,9.41
WS10M_MAX,2005,10.83,6.83,7.14,7.32,6.13,6.83,6.16,5.37,6.02,6.51,7.39,9.03,10.83
WS10M_MAX,2006,9.95,8.67,6.89,5.79,6.28,7.48,6.89,5.14,6.55,5.56,6.49,7.78,9.95
WS10M_MAX,2007,5.64,6.43,9.51,8.85,6.87,7.56,7.62,6.18,5.72,8.24,5.96,8.46,9.51
WS10M_MAX,2008,10.66,8.05,6.34,8.59,11.65,9.4,7.25,5.52,7.17,8.07,6.66,7.52,11.65
WS10M_MAX,2009,5.29,9.28,8.35,10.24,8.06,7.94,5.99,6.11,7.06,9.55,5.26,9.07,10.24
WS10M_MAX,2010,10.14,6.53,6.67,8.5,8.1,7.73,6.58,5.66,5.77,7.14,8.17,7.53,10.14
WS10M_MAX,2011,7.73,9.35,11.01,7.57,7.07,5.63,5.28,5.51,9.81,7.66,7.4,6.85,11.01
WS10M_MAX,2012,7.34,6.21,9.55,8.39,8.91,7.96,6.32,6.06,5.46,5.81,7.08,7.61,9.55
WS10M_MAX,2013,6.53,6.6,7.02,9.68,8.78,7.72,7.26,6.19,6.79,6.04,5.42,7.76,9.68
WS10M_MAX,2014,8.03,8.67,7.78,7.44,9.29,7.32,8.48,6.89,6.29,5.68,4.94,10.33,10.33
WS10M_MAX,2015,4.18,5.63,7.92,7.65,7.1,7.02,8.75,5.4,5.58,6.29,7.36,6.4,8.75
WS10M_MAX,2016,9.13,8.02,8.75,8.4,6.37,7.29,6.87,5.28,6.71,6.8,6.61,7.2,9.13
WS10M_MAX,2017,9.22,10.26,9.88,8.74,7.04,7.13,6.3,7.98,5.64,6.3,6.07,6.72,10.26
WS10M_MAX,2018,8.05,5.96,8.39,7.76,6.45,6.89,7.47,6.72,5.51,6.01,7.93,6.52,8.39
WS10M_MAX,2019,9.45,11.24,7.72,9.9,7.75,6.4,6.97,5.62,7.0,7.16,9.06,8.77,11.24
WS10M_MAX,2020,7.75,5.88,8.54,7.83,7.19,9.0,6.19,6.61,5.07,5.83,7.43,6.17,9.0
WS10M_MAX,2021,10.56,7.28,6.19,5.49,7.81,7.39,6.47,5.24,5.85,11.31,5.1,8.47,11.31
WS10M_MAX,2022,5.94,5.91,6.86,6.98,8.11,8.6,7.98,5.93,7.21,6.0,8.39,9.7,9.7
WS10M_MAX,2023,11.56,10.49,10.09,9.13,5.21,5.76,6.93,5.72,5.41,6.84,7.58,5.74,11.56
WS10M_MAX,2024,6.03,11.76,6.74,7.21,6.63,7.62,6.21,6.42,6.61,6.73,7.22,7.35,11.76
WS10M_MAX,2025,5.63,9.01,6.69,4.9,8.43,8.4,6.54,6.66,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_MIN,2001,0.18,0.1,0.05,0.08,0.01,0.14,0.11,0.04,0.16,0.05,0.14,0.1,0.01
WS10M_MIN,2002,0.22,0.12,0.09,0.13,0.02,0.07,0.1,0.14,0.07,0.13,0.05,0.08,0.02
WS10M_MIN,2003,0.04,0.08,0.11,0.11,0.03,0.08,0.11,0.14,0.11,0.09,0.02,0.06,0.02
WS10M_MIN,2004,0.09,0.1,0.06,0.1,0.16,0.15,0.01,0.17,0.13,0.13,0.05,0.04,0.01
WS10M_MIN,2005,0.09,0.09,0.09,0.08,0.02,0.09,0.09,0.16,0.15,0.07,0.09,0.12,0.02
WS10M_MIN,2006,0.08,0.21,0.09,0.13,0.03,0.1,0.07,0.14,0.24,0.03,0.16,0.05,0.03
WS10M_MIN,2007,0.07,0.11,0.12,0.12,0.05,0.03,0.09,0.14,0.08,0.05,0.16,0.07,0.03
WS10M_MIN,2008,0.19,0.11,0.02,0.04,0.11,0.2,0.08,0.09,0.09,0.2,0.11,0.08,0.02
WS10M_MIN,2009,0.24,0.09,0.09,0.04,0.2,0.11,0.04,0.03,0.0,0.04,0.2,0.17,0.0
WS10M_MIN,2010,0.21,0.14,0.01,0.04,0.12,0.13,0.18,0.04,0.17,0.11,0.09,0.04,0.01
WS10M_MIN,2011,0.07,0.03,0.15,0.18,0.14,0.05,0.16,0.11,0.22,0.15,0.06,0.04,0.03
WS10M_MIN,2012,0.08,0.04,0.07,0.06,0.11,0.15,0.05,0.03,0.01,0.09,0.2,0.08,0.01
WS10M_MIN,2013,0.09,0.13,0.18,0.2,0.13,0.11,0.06,0.06,0.01,0.08,0.09,0.06,0.01
WS10M_MIN,2014,0.02,0.11,0.08,0.07,0.1,0.13,0.15,0.1,0.08,0.09,0.07,0.14,0.02
WS10M_MIN,2015,0.13,0.11,0.21,0.09,0.29,0.12,0.05,0.06,0.04,0.11,0.07,0.01,0.01
WS10M_MIN,2016,0.13,0.04,0.09,0.19,0.26,0.15,0.2,0.01,0.09,0.05,0.1,0.11,0.01
WS10M_MIN,2017,0.13,0.15,0.05,0.13,0.16,0.16,0.12,0.13,0.1,0.13,0.17,0.05,0.05
WS10M_MIN,2018,0.08,0.15,0.21,0.08,0.07,0.1,0.03,0.06,0.08,0.12,0.08,0.04,0.03
WS10M_MIN,2019,0.14,0.25,0.18,0.05,0.08,0.1,0.07,0.06,0.06,0.09,0.13,0.05,0.05
WS10M_MIN,2020,0.1,0.02,0.16,0.05,0.17,0.05,0.04,0.1,0.1,0.06,0.13,0.07,0.02
WS10M_MIN,2021,0.12,0.12,0.25,0.05,0.06,0.18,0.06,0.04,0.06,0.09,0.11,0.12,0.04
WS10M_MIN,2022,0.17,0.21,0.04,0.06,0.04,0.04,0.02,0.16,0.09,0.17,0.14,0.14,0.02
WS10M_MIN,2023,0.11,0.13,0.04,0.1,0.12,0.08,0.06,0.09,0.23,0.17,0.19,0.03,0.03
WS10M_MIN,2024,0.05,0.04,0.07,0.07,0.01,0.08,0.08,0.07,0.07,0.08,0.07,0.06,0.01
WS10M_MIN,2025,0.09,0.13,0.15,0.19,0.09,0.05,0.05,0.08,-999.0,-999.0,-999.0,-999.0,-999.0
WS10M_RANGE,2001,3.0,3.25,3.55,3.09,3.77,4.34,3.77,3.44,3.34,2.99,2.88,2.94,3.36
WS10M_RANGE,2002,2.52,2.48,2.92,3.46,4.16,4.33,3.89,3.25,3.43,3.22,2.68,3.08,3.29
WS10M_RANGE,2003,2.31,3.1,3.63,3.18,3.2,4.02,4.22,3.33,3.11,2.91,2.91,2.86,3.23
WS10M_RANGE,2004,2.76,3.03,3.07,3.69,3.78,4.43,3.68,3.43,3.37,3.34,2.89,3.15,3.38
WS10M_RANGE,2005,2.85,2.75,2.88,3.61,3.32,3.55,3.87,3.72,3.46,3.31,3.1,3.01,3.29
WS10M_RANGE,2006,2.87,2.62,2.99,2.97,3.18,3.76,3.81,3.38,3.42,3.06,2.81,2.75,3.14
WS10M_RANGE,2007,2.68,3.2,3.23,3.87,4.15,4.47,4.0,3.39,3.4,3.06,2.71,2.86,3.42
WS10M_RANGE,2008,3.41,3.3,3.49,3.7,4.22,4.29,3.99,3.64,3.29,3.1,3.15,2.74,3.53
WS10M_RANGE,2009,2.55,3.15,3.45,4.1,4.35,4.04,3.97,3.5,3.58,3.43,2.64,2.6,3.45
WS10M_RANGE,2010,2.94,2.43,3.15,3.47,3.78,4.61,4.02,3.43,3.28,3.39,3.31,2.99,3.41
WS10M_RANGE,2011,2.81,3.26,3.19,3.49,3.68,3.53,3.44,3.37,3.62,2.84,3.39,2.92,3.29
WS10M_RANGE,2012,2.86,3.15,3.14,3.34,4.27,4.37,3.61,3.63,3.49,3.24,2.64,3.12,3.41
WS10M_RANGE,2013,3.12,2.75,2.99,4.42,4.84,4.67,3.76,3.81,3.52,2.83,2.73,2.73,3.52
WS10M_RANGE,2014,3.04,3.07,3.39,3.66,4.23,4.34,4.02,3.78,3.49,3.12,2.66,3.32,3.51
WS10M_RANGE,2015,2.26,2.81,2.93,4.09,3.75,4.14,4.07,3.34,3.24,3.56,3.07,3.11,3.37
WS10M_RANGE,2016,3.26,3.19,3.56,3.85,3.68,4.07,3.53,3.68,3.6,3.21,2.58,2.8,3.42
WS10M_RANGE,2017,3.26,3.49,3.1,3.58,3.3,3.95,4.09,4.16,3.53,3.09,2.53,2.59,3.39
WS10M_RANGE,2018,2.93,2.92,3.13,3.33,3.33,4.12,4.45,3.66,3.3,3.2,2.84,2.99,3.35
WS10M_RANGE,2019,3.25,3.64,3.16,3.27,3.39,3.33,3.9,3.62,3.64,3.1,2.93,2.96,3.35
WS10M_RANGE,2020,2.91,2.77,3.24,3.66,3.42,4.4,3.64,3.57,3.11,2.5,2.91,2.91,3.25
WS10M_RANGE,2021,3.27,3.41,3.22,3.38,4.45,3.87,3.91,3.4,3.12,3.29,2.42,2.96,3.39
WS10M_RANGE,2022,2.82,2.77,3.2,3.66,4.36,4.24,4.11,3.56,3.63,3.21,2.92,2.65,3.43
WS10M_RANGE,2023,3.99,3.43,3.54,2.98,2.84,3.53,3.54,3.51,3.2,2.9,2.79,2.49,3.23
WS10M_RANGE,2024,2.93,3.3,3.2,3.37,3.75,4.58,3.78,3.85,3.48,3.15,3.31,2.73,3.45
WS10M_RANGE,2025,2.93,3.17,3.28,2.91,3.9,4.16,3.87,3.86,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M,2001,3.57,3.68,3.14,3.11,3.56,3.51,3.02,2.96,2.85,2.9,3.43,3.63,3.28
WS50M,2002,2.92,3.1,3.48,3.12,3.28,3.42,3.06,2.75,3.24,2.75,3.3,3.78,3.18
WS50M,2003,2.7,3.19,3.34,3.53,3.47,3.57,3.25,2.62,3.08,3.18,3.04,3.57,3.21
WS50M,2004,3.2,3.35,3.54,3.48,3.58,3.62,2.92,3.09,3.16,3.47,3.07,4.16,3.39
WS50M,2005,3.73,3.35,3.33,3.45,2.99,2.97,3.2,3.11,3.05,3.02,3.09,3.37,3.22
WS50M,2006,3.34,3.43,3.21,3.3,3.09,3.24,3.35,2.82,3.38,3.14,2.93,3.07,3.19
WS50M,2007,3.23,3.3,3.28,3.46,3.56,3.54,3.16,2.95,2.76,3.34,3.02,3.36,3.25
WS50M,2008,4.5,3.35,3.3,3.55,3.59,3.66,3.18,2.89,3.09,3.57,3.3,3.01,3.42
WS50M,2009,3.33,3.92,3.26,3.78,3.54,3.53,3.05,2.78,3.3,3.09,3.15,3.3,3.33
WS50M,2010,3.82,3.24,3.24,3.43,3.77,3.75,2.89,2.87,3.07,3.18,3.29,3.86,3.37
WS50M,2011,2.75,3.5,3.71,3.33,3.48,3.1,2.92,2.6,3.32,2.81,3.34,2.87,3.14
WS50M,2012,3.16,3.09,3.09,3.74,3.47,3.63,2.95,2.96,3.11,3.06,3.22,3.42,3.24
WS50M,2013,3.29,2.7,3.12,3.79,4.04,3.7,3.17,2.81,3.2,3.11,2.77,2.89,3.22
WS50M,2014,3.12,3.21,3.42,3.62,3.71,3.6,3.36,2.96,2.83,2.98,2.86,3.57,3.27
WS50M,2015,2.56,2.95,3.05,3.56,3.21,3.38,3.23,2.71,2.99,3.1,3.08,3.07,3.07
WS50M,2016,3.68,2.96,3.28,3.64,3.34,3.49,3.24,2.86,3.21,3.46,3.19,3.18,3.3
WS50M,2017,4.32,4.33,3.06,3.78,3.35,3.29,3.17,3.26,3.43,3.06,2.79,2.97,3.39
WS50M,2018,3.05,2.97,3.63,3.24,3.19,3.37,3.42,2.86,2.83,3.46,3.12,2.84,3.17
WS50M,2019,3.82,4.66,3.49,3.25,3.22,3.17,3.13,2.89,3.13,3.23,3.17,3.54,3.38
WS50M,2020,2.66,2.84,3.17,3.17,3.48,3.72,2.94,2.84,3.01,2.84,2.86,3.17,3.06
WS50M,2021,3.55,3.15,3.07,2.96,3.62,3.48,3.0,2.75,2.81,3.26,2.65,3.76,3.17
WS50M,2022,2.73,3.17,3.12,3.34,3.77,3.62,3.05,2.83,3.2,2.93,3.21,3.44,3.2
WS50M,2023,4.51,3.75,3.99,3.04,2.98,3.0,3.05,3.1,2.67,3.14,3.35,2.76,3.28
WS50M,2024,2.87,3.64,3.39,3.39,3.19,3.62,2.97,2.91,2.94,3.2,3.28,2.95,3.19
WS50M,2025,2.95,3.5,3.48,2.82,3.28,3.32,2.91,3.09,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MAX,2001,13.43,10.58,12.82,7.52,9.29,9.69,7.92,7.23,7.94,8.68,11.91,10.58,13.43
WS50M_MAX,2002,7.3,8.95,10.52,8.38,7.99,8.85,7.89,7.03,7.39,7.65,8.89,13.68,13.68
WS50M_MAX,2003,8.42,9.91,11.33,7.81,7.82,8.22,11.47,6.75,7.33,8.46,8.02,11.09,11.47
WS50M_MAX,2004,9.87,12.3,8.85,10.41,8.77,9.66,7.08,7.23,8.09,10.77,8.13,11.96,12.3
WS50M_MAX,2005,14.65,11.64,10.63,9.44,7.56,8.41,7.48,6.96,7.84,8.03,9.46,12.04,14.65
WS50M_MAX,2006,15.12,13.25,10.01,9.53,7.64,9.23,8.86,6.19,9.12,9.43,8.12,9.8,15.12
WS50M_MAX,2007,8.08,9.14,11.93,10.23,8.26,9.17,7.99,7.4,7.38,9.91,8.86,10.8,11.93
WS50M_MAX,2008,15.86,12.81,8.71,10.17,14.33,11.25,8.67,7.21,9.07,10.1,8.96,10.62,15.86
WS50M_MAX,2009,9.97,13.07,10.3,12.83,9.62,10.01,7.82,7.41,8.42,12.03,8.89,11.94,13.07
WS50M_MAX,2010,14.12,9.77,8.61,11.16,9.82,9.59,8.48,7.32,7.78,8.61,10.72,11.18,14.12
WS50M_MAX,2011,10.36,13.87,15.61,9.77,8.92,7.55,7.79,7.56,12.15,9.63,10.46,9.05,15.61
WS50M_MAX,2012,10.25,10.68,12.2,10.57,10.76,9.39,7.28,7.55,7.75,7.53,9.47,10.14,12.2
WS50M_MAX,2013,8.5,8.1,8.42,12.35,10.03,9.27,8.81,9.68,7.81,8.33,6.9,9.24,12.35
WS50M_MAX,2014,11.87,12.5,10.8,9.24,11.47,8.82,9.77,8.5,7.02,6.77,7.03,14.92,14.92
WS50M_MAX,2015,8.12,10.43,9.34,9.21,8.35,8.35,10.13,6.59,7.62,8.0,9.73,8.0,10.43
WS50M_MAX,2016,12.45,11.88,12.07,9.89,8.28,8.61,8.28,6.32,8.03,8.41,8.22,10.3,12.45
WS50M_MAX,2017,12.52,14.72,12.74,11.0,8.83,8.11,7.98,8.39,8.1,9.12,7.82,8.45,14.72
WS50M_MAX,2018,12.23,6.81,11.73,9.65,7.61,8.21,9.07,8.09,7.32,9.56,11.25,9.78,12.23
WS50M_MAX,2019,13.57,15.44,12.18,12.85,9.69,9.19,9.45,7.3,8.76,9.54,11.2,12.23,15.44
WS50M_MAX,2020,10.31,8.32,11.27,9.67,8.7,11.05,8.58,9.17,8.28,9.83,9.5,9.52,11.27
WS50M_MAX,2021,14.51,9.82,7.71,7.5,8.97,9.24,7.81,7.45,7.86,14.57,9.2,12.11,14.57
WS50M_MAX,2022,9.52,8.59,8.5,8.28,9.61,9.85,8.63,6.45,9.75,7.63,10.75,13.52,13.52
WS50M_MAX,2023,15.65,14.35,13.64,11.39,6.88,7.52,8.25,7.14,5.65,8.2,8.91,6.81,15.65
WS50M_MAX,2024,9.34,16.1,8.86,9.04,8.35,9.77,7.65,7.95,8.1,8.38,8.99,11.72,16.1
WS50M_MAX,2025,8.3,13.04,9.68,5.8,10.32,10.09,8.06,8.54,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_MIN,2001,0.19,0.2,0.09,0.01,0.08,0.24,0.1,0.05,0.25,0.11,0.1,0.14,0.01
WS50M_MIN,2002,0.08,0.14,0.07,0.07,0.07,0.12,0.11,0.05,0.25,0.18,0.12,0.14,0.05
WS50M_MIN,2003,0.24,0.28,0.2,0.24,0.18,0.22,0.2,0.06,0.19,0.12,0.12,0.02,0.02
WS50M_MIN,2004,0.14,0.15,0.14,0.09,0.32,0.11,0.02,0.17,0.09,0.14,0.17,0.16,0.02
WS50M_MIN,2005,0.11,0.17,0.03,0.17,0.09,0.19,0.08,0.23,0.17,0.04,0.09,0.07,0.03
WS50M_MIN,2006,0.19,0.12,0.17,0.02,0.06,0.08,0.02,0.16,0.32,0.04,0.04,0.14,0.02
WS50M_MIN,2007,0.23,0.21,0.23,0.09,0.07,0.04,0.14,0.06,0.07,0.03,0.22,0.15,0.03
WS50M_MIN,2008,0.18,0.16,0.04,0.18,0.15,0.19,0.12,0.1,0.1,0.29,0.27,0.04,0.04
WS50M_MIN,2009,0.19,0.08,0.03,0.15,0.28,0.12,0.2,0.04,0.04,0.11,0.2,0.18,0.03
WS50M_MIN,2010,0.1,0.09,0.07,0.03,0.13,0.06,0.2,0.21,0.15,0.14,0.13,0.07,0.03
WS50M_MIN,2011,0.16,0.09,0.04,0.11,0.03,0.15,0.08,0.09,0.19,0.12,0.12,0.14,0.03
WS50M_MIN,2012,0.18,0.14,0.1,0.22,0.12,0.16,0.08,0.17,0.05,0.09,0.25,0.14,0.05
WS50M_MIN,2013,0.17,0.17,0.27,0.06,0.09,0.03,0.14,0.09,0.06,0.08,0.09,0.18,0.03
WS50M_MIN,2014,0.14,0.17,0.09,0.12,0.24,0.01,0.24,0.05,0.12,0.13,0.15,0.07,0.01
WS50M_MIN,2015,0.09,0.11,0.32,0.16,0.29,0.11,0.14,0.02,0.06,0.27,0.11,0.04,0.02
WS50M_MIN,2016,0.16,0.08,0.09,0.13,0.39,0.21,0.23,0.18,0.08,0.02,0.25,0.09,0.02
WS50M_MIN,2017,0.06,0.21,0.07,0.25,0.13,0.11,0.23,0.17,0.26,0.23,0.2,0.14,0.06
WS50M_MIN,2018,0.05,0.17,0.34,0.07,0.2,0.08,0.09,0.08,0.18,0.38,0.13,0.01,0.01
WS50M_MIN,2019,0.06,0.3,0.12,0.08,0.03,0.22,0.17,0.04,0.11,0.08,0.24,0.08,0.03
WS50M_MIN,2020,0.03,0.06,0.13,0.15,0.14,0.08,0.04,0.17,0.12,0.11,0.04,0.1,0.03
WS50M_MIN,2021,0.14,0.17,0.25,0.15,0.16,0.25,0.16,0.09,0.17,0.16,0.11,0.1,0.09
WS50M_MIN,2022,0.12,0.16,0.13,0.17,0.09,0.11,0.14,0.01,0.04,0.08,0.27,0.05,0.01
WS50M_MIN,2023,0.21,0.13,0.13,0.24,0.17,0.06,0.11,0.07,0.14,0.53,0.28,0.24,0.06
WS50M_MIN,2024,0.18,0.1,0.06,0.12,0.17,0.15,0.1,0.08,0.14,0.02,0.15,0.1,0.02
WS50M_MIN,2025,0.1,0.03,0.1,0.26,0.25,0.06,0.09,0.15,-999.0,-999.0,-999.0,-999.0,-999.0
WS50M_RANGE,2001,4.7,4.72,4.56,4.39,4.86,5.51,4.38,3.85,4.19,3.88,4.61,4.54,4.51
WS50M_RANGE,2002,4.09,3.96,4.22,4.25,5.1,5.21,4.56,3.72,4.04,3.64,4.45,4.67,4.33
WS50M_RANGE,2003,3.9,4.71,5.0,4.19,4.26,4.87,4.99,3.98,3.86,4.31,4.4,4.72,4.43
WS50M_RANGE,2004,4.05,4.58,4.78,4.73,5.13,5.43,4.03,4.08,4.05,4.62,4.37,5.01,4.57
WS50M_RANGE,2005,5.0,4.38,4.47,4.81,4.26,4.56,4.49,4.33,4.21,4.19,4.66,4.79,4.51
WS50M_RANGE,2006,4.66,4.43,4.17,4.0,4.32,4.81,4.84,3.66,4.54,4.12,4.24,4.31,4.34
WS50M_RANGE,2007,4.36,4.48,4.52,4.92,5.01,5.46,4.66,4.08,4.01,4.28,4.25,4.45,4.54
WS50M_RANGE,2008,5.62,4.87,5.04,5.04,5.37,5.13,4.66,4.1,4.01,4.41,4.76,4.19,4.77
WS50M_RANGE,2009,4.68,4.72,4.81,5.25,5.51,4.75,4.73,3.88,4.42,4.31,4.13,4.2,4.61
WS50M_RANGE,2010,5.03,3.94,4.58,4.8,4.93,5.85,4.32,3.79,4.2,4.47,4.6,4.93,4.62
WS50M_RANGE,2011,4.61,4.88,4.8,4.89,5.08,4.53,4.28,3.75,4.17,3.83,5.01,4.19,4.5
WS50M_RANGE,2012,4.62,4.5,4.52,4.54,5.23,5.37,3.88,4.18,4.24,4.12,3.86,4.51,4.46
WS50M_RANGE,2013,4.99,3.89,4.21,5.55,6.05,5.51,4.21,4.69,4.45,3.96,3.51,4.14,4.6
WS50M_RANGE,2014,4.44,4.3,4.67,4.79,5.69,5.34,4.37,4.27,4.15,3.96,4.03,4.88,4.58
WS50M_RANGE,2015,3.48,4.09,3.91,5.29,4.36,5.09,4.55,3.73,4.58,4.54,4.47,4.52,4.38
WS50M_RANGE,2016,5.46,4.97,5.17,5.03,4.72,5.11,4.53,4.35,4.56,4.51,3.83,4.39,4.72
WS50M_RANGE,2017,5.23,5.6,4.48,5.1,4.18,4.91,4.6,4.56,4.26,4.51,3.96,4.26,4.63
WS50M_RANGE,2018,4.69,4.07,4.72,4.21,3.96,4.5,5.16,4.13,4.27,4.46,4.29,4.6,4.43
WS50M_RANGE,2019,5.17,5.6,4.56,4.69,3.96,4.3,4.93,3.94,4.2,4.53,4.37,4.61,4.57
WS50M_RANGE,2020,4.06,3.95,4.04,4.62,4.38,5.13,3.94,4.06,4.53,3.73,4.39,4.63,4.29
WS50M_RANGE,2021,5.21,4.8,4.1,4.42,5.22,4.81,4.41,3.91,3.79,4.69,3.98,4.45,4.48
WS50M_RANGE,2022,4.76,4.65,4.59,4.7,5.03,5.24,4.53,4.04,4.82,4.02,4.57,4.0,4.58
WS50M_RANGE,2023,6.3,5.51,4.92,4.03,3.7,3.73,4.02,4.09,3.52,3.88,4.02,3.44,4.26
WS50M_RANGE,2024,4.3,4.83,4.6,4.31,4.43,5.3,4.13,4.45,3.97,4.37,4.59,4.43,4.47
WS50M_RANGE,2025,4.38,4.84,4.6,3.31,4.71,4.77,4.22,4.77,-999.0,-999.0,-999.0,-999.0,-999.0
